precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL DIASPORA UNITĂ-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","ALIANȚA AUR-voturi","PARTIDUL ROMÂNIA MARE-voturi"
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 2 FRUMOASA",175,FRUMOASA,152993,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:44:46",418,418,0,311,288,0,23,460,149,283,28,5,3,2,0,14,0,2,0,0,2,2,3,201,2,46,1
36,TELEORMAN,"GRADINITA CU PROGRAM NORMAL NR.2 NAVODARI , SAT NAVODARI, COMUNA SEACA , JUDETUL TELEORMAN, STRADA DUNARII, NR.107",277,SEACA,154139,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:28:40",610,610,0,493,409,0,84,675,182,456,37,2,2,0,2,15,3,1,1,0,0,3,0,387,1,39,0
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 2 PĂRU ROTUND",220,NENCIULEŞTI,154996,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:07:00",455,455,0,307,288,0,19,500,193,273,34,2,1,7,4,16,0,6,0,0,1,1,0,188,0,47,0
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 2 PĂULEASCA",176,FRUMOASA,152993,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:08:02",381,381,0,291,264,0,27,420,137,264,19,5,0,5,4,16,3,1,0,0,3,2,1,191,2,29,2
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 2, TĂMĂȘEȘTI",80,"ORAŞ VIDELE",151905,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:37:11",653,653,0,481,466,0,15,720,239,458,23,9,4,3,9,31,14,1,1,0,7,1,106,218,1,53,0
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL NR. 3",269,SÂRBENI,154308,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:46:18",326,325,1,283,228,0,55,320,37,271,12,10,1,2,4,9,2,1,0,0,1,1,2,212,0,23,3
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL NR. 3",53,"MUNICIPIUL ROŞIORI DE VEDE",151870,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:52:14",1179,1179,0,432,411,0,21,1300,868,410,22,76,3,2,8,22,12,2,0,2,6,2,4,204,0,62,5
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL NR.3",240,PLOPII-SLĂVITEŞTI,153623,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:56:21",722,722,0,594,507,0,87,795,201,521,73,69,4,6,0,21,0,0,0,1,1,5,2,222,0,187,3
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL NR.3",56,"MUNICIPIUL TURNU MĂGURELE",151683,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:18:17",1200,1200,0,532,524,0,8,1320,788,511,21,27,2,9,9,24,4,27,1,0,6,2,4,275,3,117,1
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3",111,BOTOROAGA,152172,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:56:05",1014,1014,0,936,726,0,210,1120,184,912,24,9,1,0,0,23,7,2,0,2,2,0,6,742,8,110,0
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR.3",57,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:49:42",1023,1023,0,415,408,0,7,1130,715,392,23,21,0,15,2,21,9,12,0,0,3,0,4,220,1,79,5
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3, FURCULEȘTI",78,"ORAŞ VIDELE",151905,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:37:08",1271,1271,0,787,755,0,32,1400,569,745,42,21,8,7,14,31,12,5,3,3,3,6,87,436,4,97,8
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3 SILIȘTEA MICĂ (FOST LOCAL AL ȘCOLII CU CLASELE I-IV SILIȘTEA MICĂ)",284,SILIŞTEA,154228,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:03:40",250,250,0,169,152,0,17,275,106,165,4,10,2,3,1,11,3,1,0,1,0,1,0,105,1,26,0
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL NR.3 VALEA PĂRULUI",207,MÂRZĂNEŞTI,153339,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:46:40",601,600,1,502,420,0,82,655,153,464,38,13,4,6,1,36,0,7,1,4,5,5,0,335,2,44,1
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 4, FOTĂCHEȘTI",77,"ORAŞ VIDELE",151905,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:58:27",892,892,0,492,479,0,13,970,478,468,24,13,7,5,6,32,9,2,1,4,5,0,71,246,2,60,5
36,TELEORMAN,"GRĂDINITA CU PROGRAM NORMAL NR.5",48,"MUNICIPIUL ROŞIORI DE VEDE",151870,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:31:10",1325,1324,1,487,482,0,5,1465,978,457,30,97,3,5,13,21,2,3,2,0,3,2,5,224,3,71,3
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR.5",49,"MUNICIPIUL ROŞIORI DE VEDE",151870,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:14:11",1023,1018,5,461,445,5,11,1120,659,424,37,79,4,3,11,17,5,2,2,2,10,1,6,202,3,75,2
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 5, CARTOJANCA",79,"ORAŞ VIDELE",151905,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:03:08",639,639,0,462,452,0,10,704,242,435,27,4,4,2,5,17,6,6,1,6,1,0,151,173,3,55,1
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL NR. 6",55,"MUNICIPIUL ROŞIORI DE VEDE",151870,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:59:52",957,957,0,371,358,0,13,1055,684,358,13,69,2,4,14,24,9,3,0,2,6,1,2,167,0,50,5
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 6, PARISEȘTI",81,"ORAŞ VIDELE",151905,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:06:17",459,459,0,327,321,0,6,417,90,317,10,2,1,3,7,15,2,0,0,2,7,3,72,159,0,44,0
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 7, COȘOAIA",82,"ORAŞ VIDELE",151905,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:05:37",261,261,0,174,155,0,19,285,114,154,1,27,0,0,0,6,1,4,0,1,1,3,10,70,0,30,1
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NUMĂRUL 1 LUNCA",195,LUNCA,153151,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:41:14",540,540,0,403,386,0,17,590,187,381,22,13,2,0,1,8,2,2,1,1,2,2,1,213,1,131,1
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL PERETU",233,PERETU,153543,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:48:05",998,998,0,569,560,0,9,1100,531,519,50,12,2,13,18,12,9,1,0,0,1,1,4,388,3,51,4
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL PERETU",232,PERETU,153543,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 07:55:08",1303,1303,0,776,770,0,6,1430,654,696,80,12,5,21,22,27,14,1,1,1,2,1,2,505,8,68,6
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL PIATRA",235,PIATRA,153561,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:28:31",682,682,0,564,501,0,63,750,186,535,29,12,1,0,0,28,1,1,1,0,0,4,2,373,0,109,3
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL SUHAIA",296,SUHAIA,154460,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:14:28",853,853,0,719,622,0,97,940,221,661,58,3,8,6,6,16,4,3,0,1,2,3,0,538,0,69,2
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL VOIEVODA",179,FURCULEŞTI,152948,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:45:16",499,466,33,325,295,0,30,515,188,308,17,5,2,1,4,5,4,3,0,1,1,2,0,252,1,27,0
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.1",62,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:15:58",829,829,0,255,248,0,7,910,655,232,23,10,4,1,1,8,5,3,1,1,4,0,3,151,1,38,1
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.1",39,"MUNICIPIUL ROŞIORI DE VEDE",151870,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:32:59",981,981,0,400,389,0,11,1084,684,374,26,81,2,1,16,11,8,2,2,3,4,3,7,171,3,55,5
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.1",63,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:25:25",1164,1162,2,331,321,0,10,1285,954,308,23,11,3,2,1,8,2,11,0,3,7,6,6,199,0,47,2
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.4",31,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:29:23",1215,1215,0,422,413,0,9,1340,918,401,21,20,4,3,7,25,14,2,2,2,4,0,4,241,4,64,5
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.4",32,"MUNICIPIUL ALEXANDRIA",151790,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:08:13",1377,1375,2,503,487,0,16,1523,1020,484,19,15,2,5,4,41,11,3,1,1,5,1,7,311,2,72,3
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.5",70,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:33:57",961,961,0,394,374,0,20,1055,661,377,17,30,4,5,8,25,8,6,4,2,6,1,6,220,0,49,3
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.5, NIVEL ȘCOLARIZARE PRE PP",88,"ORAŞ ZIMNICEA",151978,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:55:59",1189,1187,2,569,541,0,28,1315,746,545,24,33,1,8,10,26,15,6,3,1,8,0,11,319,1,100,3
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.5, NIVEL ȘCOLARIZARE PRE PP",89,"ORAŞ ZIMNICEA",151978,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:54:31",1064,1064,0,514,486,0,28,1170,656,499,15,17,6,4,11,10,6,5,2,3,6,3,4,333,4,83,2
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.7",59,"MUNICIPIUL TURNU MĂGURELE",151683,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:38:05",1628,1628,0,621,612,0,9,1800,1179,600,21,35,5,11,7,40,9,19,0,4,11,2,13,361,2,81,0
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.7",14,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:45:55",1014,1014,0,466,455,0,11,1120,654,447,19,36,15,1,12,24,8,7,0,3,6,4,13,254,2,58,4
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.7",15,"MUNICIPIUL ALEXANDRIA",151790,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:10:19",985,985,0,456,440,0,16,1100,644,436,20,38,2,1,13,18,9,1,1,8,2,0,14,262,5,60,2
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.8",34,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:42:51",1190,1190,0,233,219,0,14,1310,1077,207,26,2,1,4,0,5,1,1,0,3,0,3,2,154,0,28,3
36,TELEORMAN,"GRĂDINIŢA DE COPII",271,SCRIOAŞTEA,154013,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:05:23",567,567,0,407,363,0,44,625,218,397,10,7,1,3,0,17,9,0,0,1,1,0,0,342,0,16,0
36,TELEORMAN,"GRĂDINIŢA DE COPII CU PROGRAM NORMAL NR. 1 BECIU",96,BECIU,155083,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:38:35",705,704,1,569,514,1,54,775,206,513,56,9,2,3,3,29,8,4,0,0,0,1,0,420,0,33,1
36,TELEORMAN,"GRĂDINIȚA DE COPII CU PROGRAM NORMAL NR.1 CĂLMĂȚUIU DE SUS",132,"CĂLMĂŢUIU DE SUS",152467,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:21:11",590,590,0,435,422,0,13,650,215,391,44,10,1,7,1,14,6,3,1,1,0,2,1,310,0,32,2
36,TELEORMAN,"GRĂDINIŢA DE COPII CU PROGRAM NORMAL NR.1 SEGARCEA-VALE",278,SEGARCEA-VALE,154184,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:45:28",726,726,0,497,461,0,36,805,308,456,41,8,2,6,2,16,8,3,0,0,1,12,5,345,2,43,3
36,TELEORMAN,"GRĂDINIŢA DE COPII CU PROGRAM NORMAL NR.2 SMÂRDAN",97,BECIU,155083,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:40:57",437,437,0,348,324,0,24,485,137,306,42,2,2,1,2,11,1,2,0,0,1,8,0,256,1,19,0
36,TELEORMAN,"GRĂDINIŢA DE COPII CU PROGRAM NORMAL NR.2 ULMENI",105,BOGDANA,152127,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:57:47",488,488,0,373,335,0,38,540,167,373,0,7,2,1,2,24,2,6,1,1,1,4,4,248,0,53,17
36,TELEORMAN,"GRĂDINIȚA DE COPII CU PROGRAM NORMAL NR. 3 IONAȘCU",134,"CĂLMĂŢUIU DE SUS",152467,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 07:13:40",264,264,0,223,194,0,29,295,72,192,31,4,1,3,0,14,3,2,1,1,0,1,1,152,0,8,1
36,TELEORMAN,"GRĂDINIŢA DE COPII CU PROGRAM NORMAL NR.3 OLTEANCA",279,SEGARCEA-VALE,154184,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:43:04",655,655,0,473,444,0,29,720,247,404,69,5,3,3,6,13,4,3,1,1,0,4,1,299,1,59,1
36,TELEORMAN,"GRĂDINIŢA DE COPII CU PROGRAM NORMAL SERICU COMUNA BLEJEŞTI",103,BLEJEŞTI,152083,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:05:21",308,308,0,219,203,0,16,340,121,213,6,3,1,1,1,16,3,0,1,0,1,1,1,156,1,26,1
36,TELEORMAN,"GRĂDINIŢA DE COPII IZVOARELE",188,IZVOARELE,153106,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:37:10",1029,1029,0,629,586,0,43,1135,506,603,26,8,1,7,9,33,9,1,0,1,1,3,9,448,1,71,1
36,TELEORMAN,"GRĂDINIŢA DE COPII IZVOARELE",189,IZVOARELE,153106,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:23",845,845,0,525,498,0,27,930,405,500,25,8,6,8,6,19,8,3,0,0,1,2,2,375,1,57,4
36,TELEORMAN,"GRĂDINIŢA NEGRENII DE SUS",302,"TĂTĂRĂŞTII DE JOS",154585,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:37:43",612,612,0,347,328,0,19,660,324,283,53,17,0,3,2,17,1,6,0,0,2,3,4,197,1,30,0
36,TELEORMAN,"GRĂDINIŢA PLEAŞOV",261,SAELELE,155145,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:12:50",606,606,0,412,361,0,51,670,258,385,27,6,1,1,2,13,3,2,0,1,1,6,0,313,1,35,0
36,TELEORMAN,"GRĂDINIŢA VÂNĂTORI",191,LISA,153124,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:18:58",475,475,0,366,314,0,52,525,159,352,14,8,0,0,0,11,3,1,0,2,0,4,0,307,2,13,1
36,TELEORMAN,"GRᾸDINIṬA CU PROGRAM NORMAL NR.2",310,TRIVALEA-MOŞTENI,154754,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:21:36",701,701,0,580,506,0,74,770,190,533,47,17,0,2,8,18,3,3,0,0,15,2,8,302,1,151,3
36,TELEORMAN,"GRᾸDINIṬA TRIVALEA-SAT (FOSTA)",308,TRIVALEA-MOŞTENI,154754,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:08:36",706,706,0,582,525,0,57,775,193,504,78,0,0,0,0,0,0,0,0,0,0,0,0,348,0,156,0
36,TELEORMAN,"LICEUL PEDAGOGIC ”MIRCEA SCARLAT”",12,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:34",1143,1142,1,530,503,1,26,1255,725,513,17,41,8,6,17,14,19,5,2,4,18,4,14,291,3,65,2
36,TELEORMAN,"LICEUL TEHNOLOGIC DRĂGĂNEŞTI VLAŞCA",167,DRĂGĂNEŞTI-VLAŞCA,152902,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:07:22",1594,1594,0,1008,805,0,203,1765,757,1003,5,2,0,0,1,10,5,0,0,0,1,0,1,946,1,36,0
36,TELEORMAN,"LICEUL TEHNOLOGIC ”EMIL RACOVIŢĂ”",50,"MUNICIPIUL ROŞIORI DE VEDE",151870,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:07:50",1235,1235,0,497,484,0,13,1360,863,475,22,110,3,2,9,7,9,2,0,7,4,1,9,246,0,61,5
36,TELEORMAN,"LICEUL TEHNOLOGIC ”GENERAL DAVID PRAPORGESCU”",60,"MUNICIPIUL TURNU MĂGURELE",151683,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:51:26",1290,1285,5,496,491,0,5,1420,924,475,21,25,4,6,5,20,19,9,1,2,7,2,11,269,3,90,2
36,TELEORMAN,"LICEUL TEHNOLOGIC ”GENERAL DAVID PRAPORGESCU”",61,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:38:31",967,967,0,337,329,0,8,1075,738,318,19,19,3,0,0,29,4,12,1,3,5,1,5,176,1,56,3
36,TELEORMAN,"LICEUL TEHNOLOGIC ”NICOLAE BĂLCESCU”",6,"MUNICIPIUL ALEXANDRIA",151790,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:16:41",1371,1369,2,678,666,0,12,1515,837,653,25,30,9,7,9,36,8,9,0,2,14,6,13,427,7,70,6
36,TELEORMAN,"LICEUL TEHNOLOGIC ”NICOLAE BĂLCESCU”",7,"MUNICIPIUL ALEXANDRIA",151790,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:20:33",1022,1022,0,455,439,0,16,1130,675,447,8,41,7,6,10,16,9,4,2,5,8,0,11,268,6,52,2
36,TELEORMAN,"LICEUL TEHNOLOGIC ”SF. HARALAMBIE”",68,"MUNICIPIUL TURNU MĂGURELE",151683,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:40:49",1490,1490,0,609,590,0,19,1640,1031,585,24,52,3,4,12,30,10,15,4,2,14,2,16,347,2,67,5
36,TELEORMAN,"LICEUL TEHNOLOGIC ”VIRGIL MADGEARU”",54,"MUNICIPIUL ROŞIORI DE VEDE",151870,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:10:44",1087,1085,2,430,418,0,12,1200,770,403,27,72,3,2,9,17,5,4,0,2,0,2,9,191,2,82,3
36,TELEORMAN,"LICEUL TEORETIC",75,"ORAŞ VIDELE",151905,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:35:58",1358,1358,0,828,804,0,24,1490,661,794,29,50,6,9,24,28,10,4,3,3,6,5,92,445,2,100,7
36,TELEORMAN,"LICEUL TEORETIC ”C. NOICA”",10,"MUNICIPIUL ALEXANDRIA",151790,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:36:52",1239,1239,0,535,526,0,9,1370,835,508,27,48,6,2,15,20,11,1,3,2,9,1,14,293,3,76,4
36,TELEORMAN,"LICEUL TEORETIC ”C. NOICA”",11,"MUNICIPIUL ALEXANDRIA",151790,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:46:23",957,954,3,459,441,0,18,1055,596,441,18,44,9,4,13,18,10,1,2,2,5,0,18,251,6,51,7
36,TELEORMAN,"LICEUL TEORETIC ”MARIN PREDA”",69,"MUNICIPIUL TURNU MĂGURELE",151683,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:25:41",1104,1104,0,446,431,0,15,1215,769,415,31,27,7,8,5,10,10,16,1,1,8,1,5,253,1,60,2
36,TELEORMAN,"LOCALUL CĂMINULUI CULTURAL DIN SATUL BĂNEASA",263,SALCIA,153936,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:41:14",624,624,0,487,430,0,57,690,203,466,21,7,3,2,6,8,1,0,0,1,5,7,1,331,0,92,2
36,TELEORMAN,"LOCALUL CĂMINULUI CULTURAL DIN SATUL TUDOR VLADIMIRESCU",264,SALCIA,153936,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:55:28",536,536,0,370,321,0,49,590,220,353,17,6,0,0,0,5,0,3,0,0,0,4,0,269,0,66,0
36,TELEORMAN,"LOCALUL CĂMINULUI CULTURAL SALCIA",262,SALCIA,153936,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:55:39",688,688,0,392,376,0,16,760,368,365,27,23,0,0,2,7,3,1,0,0,3,1,3,231,1,89,1
