precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ROMÂNIA MARE-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA AUR-voturi","ROMÂNIA SOCIALISTĂ-voturi"
35,SUCEAVA,"SCOALA CU CLASELE I-IV PRAXIA",303,"FÂNTÂNA MARE",151488,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:34:01",123,123,0,66,57,0,9,200,134,63,3,0,0,0,1,0,0,0,0,1,2,0,38,6,2,13,0
35,SUCEAVA,"SCOALA CU CLASELE I-IV SARISORU MARE",480,"ŞARU DORNEI",150445,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:30:28",428,428,0,289,279,0,10,500,211,285,4,12,3,10,3,2,3,1,4,0,3,6,178,12,8,39,1
35,SUCEAVA,"SCOALA CU CLASELE I-IV SPĂTĂREȘTI",304,"FÂNTÂNA MARE",151488,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:51:28",392,392,0,186,176,0,10,500,314,175,11,5,0,6,3,0,0,2,1,0,0,3,104,13,11,27,0
35,SUCEAVA,"SCOALA CU CLASELE I-VIII IOAN VICOVEANU",532,"VICOVU DE JOS",151077,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:07:34",1343,1343,0,690,662,0,28,1500,810,648,42,11,1,12,4,2,5,0,1,5,3,10,347,43,18,181,5
35,SUCEAVA,"SCOALA CU CLASELE I-VIII NR. 2 MARGINEA",376,MARGINEA,149290,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:40:36",1642,1642,0,798,784,0,14,1800,1002,748,50,19,3,10,6,3,12,6,2,8,3,10,313,54,31,265,3
35,SUCEAVA,"SCOALA CU CLASELE I-VIII NR. 3 MARGINEA",380,MARGINEA,149290,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:46:27",1931,1931,0,937,928,0,9,2200,1263,864,73,8,5,11,14,4,12,3,1,7,11,21,384,37,33,307,6
35,SUCEAVA,"SCOALA CU CLASELE I-VIII SARU DORNEI",481,"ŞARU DORNEI",150445,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:31:44",962,962,0,621,604,0,17,1000,379,607,14,18,6,18,12,0,3,5,3,1,12,4,371,40,19,93,2
35,SUCEAVA,"SCOALA CU CLASELE I-VIII VOITINEL",538,VOITINEL,151558,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:34:36",1722,1722,0,922,914,0,8,1900,978,886,36,10,3,10,6,3,3,1,2,4,5,6,571,34,8,216,4
35,SUCEAVA,"ȘCOALA CU CL.I-IV BOTEȘTI",357,HORODNICENI,149049,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:02:38",367,367,0,212,205,0,7,405,193,189,23,4,5,2,4,0,5,0,1,1,0,3,114,4,14,32,0
35,SUCEAVA,"ȘCOALA CU CL.I-IV BRĂDĂȚEL",358,HORODNICENI,149049,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:26:27",488,488,0,315,290,0,25,537,222,283,32,2,5,5,2,0,11,2,3,1,3,5,142,25,3,73,1
35,SUCEAVA,"ŞCOALA CU CL.I-IV MUŞENIŢA",409,MUŞENIŢA,149584,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:37:18",298,298,0,178,164,0,14,500,322,172,6,3,2,2,1,0,1,1,1,0,2,1,97,18,5,38,0
35,SUCEAVA,"ȘCOALA CU CL.I-VIII MIHĂIEȘTI",359,HORODNICENI,149049,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:46:39",656,656,0,439,402,0,37,722,283,407,32,1,3,3,2,2,5,2,1,1,3,1,266,14,8,94,1
35,SUCEAVA,"ŞCOALA DĂRMĂNEŞTI NR.2",279,DĂRMĂNEŞTI,147937,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:30:00",823,823,0,478,468,0,10,874,396,451,27,12,5,14,11,1,5,3,2,5,6,14,232,38,31,70,2
35,SUCEAVA,"SCOALA DEAL",299,DUMBRĂVENI,148426,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:36:00",1697,1697,0,840,830,0,10,1800,960,806,34,24,4,8,5,0,25,0,3,5,14,5,475,72,14,151,1
35,SUCEAVA,"SCOALA DIN SATUL COTU DOBEI",307,FÂNTÂNELE,148453,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:38:14",150,150,0,96,88,0,8,200,104,91,5,0,0,1,0,0,0,1,0,3,0,0,58,5,5,17,1
35,SUCEAVA,"ȘCOALA DUMBRĂVENI",449,RÂŞCA,150114,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:59:38",323,323,0,211,206,0,5,350,139,193,18,6,1,4,2,0,1,1,0,1,5,2,71,5,5,89,0
35,SUCEAVA,"SCOALA GENERALA ARGESTRU",129,"MUNICIPIUL VATRA DORNEI",146744,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:07:04",491,491,0,277,267,0,10,600,323,258,19,9,2,4,2,1,0,1,2,1,6,5,159,15,14,35,2
35,SUCEAVA,"ŞCOALA GENERALĂ BUDA",556,ZVORIŞTEA,151344,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:01:43",708,708,0,298,291,0,7,800,502,278,20,7,3,4,5,2,3,0,1,1,2,6,181,15,10,36,2
35,SUCEAVA,"ŞCOALA GENERALĂ BUDA",555,ZVORIŞTEA,151344,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:35:27",924,924,0,390,388,0,2,1000,610,370,20,6,4,0,0,2,3,3,1,3,2,3,273,29,3,38,0
35,SUCEAVA,"ŞCOALA GENERALĂ DÎRMOXA",134,"ORAŞ BROŞTENI",147358,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:08:35",114,114,0,88,77,0,11,127,39,87,1,1,1,0,2,0,0,1,0,2,1,4,63,2,1,9,0
35,SUCEAVA,"ŞCOALA GENERALĂ FUNDU SADOVEI",453,SADOVA,150178,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:02:25",931,931,0,651,637,0,14,1000,349,618,33,26,4,21,19,2,5,5,1,7,6,10,395,21,18,77,1
35,SUCEAVA,"SCOALA GENERALA MOARA CARP",399,MOARA,149414,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:54:05",731,731,0,447,440,0,7,750,303,400,47,6,13,7,7,0,2,2,1,0,5,4,243,20,7,83,0
35,SUCEAVA,"SCOALA GENERALA MOARA NICA",396,MOARA,149414,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:01:27",1505,1505,0,827,812,0,15,1611,784,776,51,31,10,28,28,4,6,5,7,2,5,15,376,68,43,145,3
35,SUCEAVA,"ŞCOALA GENERALĂ NR. 7 ”GRIGORE GHICA VOIEVOD”",65,"MUNICIPIUL SUCEAVA",146263,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:27:03",1842,1842,0,821,807,0,14,2000,1179,779,42,17,5,29,18,5,12,10,7,17,8,16,269,45,128,189,4
35,SUCEAVA,"ŞCOALA GENERALĂ RÎŞCA 3",447,RÂŞCA,150114,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:18:48",730,730,0,427,421,0,6,900,473,372,55,14,8,11,4,0,9,3,3,1,21,5,133,40,22,96,2
35,SUCEAVA,"ŞCOALA GENERALĂ ŞERBĂNEŞTI",561,ZVORIŞTEA,151344,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:58:02",916,916,0,321,317,0,4,1000,679,312,9,2,2,5,6,0,6,0,1,16,3,3,225,0,15,28,0
35,SUCEAVA,"ŞCOALA GENERALĂ ZVORIŞTEA",554,ZVORIŞTEA,151344,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:47:46",753,753,0,402,386,0,16,800,398,389,13,10,9,8,5,0,4,1,0,2,0,5,279,10,13,43,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ",485,ŞCHEIA,146432,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:05:44",1812,1812,0,1055,1035,0,20,1900,845,1005,50,26,4,26,23,8,8,9,3,4,7,22,391,62,55,353,4
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU IOAN CUZA”",81,"MUNICIPIUL FĂLTICENI",146539,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:31:55",1432,1432,0,637,621,0,16,1600,963,613,24,15,4,23,16,2,1,4,2,6,5,21,342,30,60,79,3
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”ALEXANDRU LĂPUȘNEANU”- CORP B",460,SLATINA,150258,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:11",1521,1521,0,883,813,0,70,1600,717,874,9,0,0,2,2,0,3,0,0,0,0,3,844,8,1,11,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ARGEL",404,MOLDOVIŢA,149539,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:42:26",794,794,0,455,452,0,3,873,418,420,35,6,4,1,4,0,7,0,0,3,3,1,272,28,4,87,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ARGHIRA",434,PREUTEŞTI,149968,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:11:38",972,972,0,551,538,0,13,1100,549,520,31,11,3,9,1,0,2,4,3,2,1,3,316,24,17,124,0
35,SUCEAVA,"SCOALA GIMNAZIALA BAISESTI",263,"CORNU LUNCII",147786,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:37:11",1192,1192,0,656,649,0,7,1300,644,626,30,10,4,13,6,3,1,4,3,2,7,11,364,66,18,111,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BĂLĂCEANA",214,BĂLĂCEANA,151530,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:21:09",1174,1174,0,630,608,0,22,1300,670,581,49,11,4,3,3,1,4,0,2,1,4,3,419,43,10,71,2
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ BERCHIȘEȘTI",218,BERCHIŞEŞTI,151576,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:08:00",1060,1060,0,715,699,0,16,1200,485,683,32,5,7,11,2,0,7,0,4,1,5,13,479,26,24,99,0
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ BERCHIȘEȘTI",219,BERCHIŞEŞTI,151576,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:02:42",1065,1065,0,619,613,0,6,1200,581,559,60,6,4,8,8,1,2,0,2,1,8,1,431,1,9,76,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BIVOLĂRIA",199,"ORAŞ VICOVU DE SUS",151095,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:10:12",1800,1800,0,887,881,0,6,2000,1113,805,82,23,0,14,4,3,2,1,8,2,17,10,341,45,16,317,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BOGATA",213,BAIA,146904,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:15:48",1079,1079,0,524,513,0,11,1200,676,466,58,8,1,2,2,3,3,1,1,1,4,3,355,22,1,59,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”BOGDAN VODĂ”",72,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:38:47",1517,1517,0,639,615,0,24,1600,961,619,20,20,11,25,38,2,5,21,5,3,3,15,290,30,52,96,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BOGDAN VODĂ CAPU CODRULUI",421,PĂLTINOASA,149753,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:19:08",1269,1269,0,737,724,0,13,1400,663,657,80,4,8,0,4,0,0,0,0,7,10,7,470,44,13,87,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BOSANCI",234,BOSANCI,147134,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 18:23:10",1263,1263,0,540,531,0,9,1400,860,503,37,15,3,12,10,2,7,5,6,0,5,6,178,41,16,196,1
35,SUCEAVA,"SCOALA GIMNAZIALA BRAIESTI",264,"CORNU LUNCII",147786,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:49:38",959,959,0,514,501,0,13,1100,586,493,21,9,2,5,4,2,1,4,3,2,9,7,292,35,18,100,0
35,SUCEAVA,"SCOALA GIMNAZIALĂ BRODINA - IZVOARELE SUCEVEI",375,"IZVOARELE SUCEVEI",149183,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 01:39:54",577,577,0,390,383,0,7,700,310,338,52,4,7,0,2,0,4,0,2,1,2,3,241,16,4,51,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ BUCŞOAIA",153,"ORAŞ FRASIN",148612,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:02:09",1289,1289,0,730,715,0,15,1398,668,708,22,6,3,5,11,2,3,3,3,5,8,12,357,44,22,223,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ BUDENI",144,"ORAŞ DOLHASCA",148006,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:46:53",1137,1137,0,531,522,0,9,1252,721,482,49,5,4,3,2,0,3,2,0,3,4,2,342,23,15,74,0
35,SUCEAVA,"SCOALA GIMNAZIALA BURSUCENI",528,VEREŞTI,151022,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:34:59",1149,1149,0,442,442,0,0,1200,758,418,24,2,1,6,3,1,2,2,1,4,6,8,237,35,12,97,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ CĂLINEȘTI",490,ŞERBĂUŢI,151460,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:12:07",972,972,0,566,535,0,31,1200,634,493,73,6,3,6,5,1,2,4,6,4,15,1,245,42,15,138,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ CĂLINEŞTI ENACHE",275,DĂRMĂNEŞTI,147937,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:28:38",539,539,0,284,262,0,22,589,305,268,16,1,1,2,1,1,0,1,1,0,5,5,170,27,16,34,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”CONSTANTIN TOMESCU” PLEŞEŞTI",542,VULTUREŞTI,151157,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:07:16",520,520,0,312,298,0,14,550,238,286,26,8,4,0,0,0,2,0,1,0,3,6,144,16,8,92,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ CORNI",168,"ORAŞ LITENI",149227,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:14:12",598,598,0,287,277,0,10,700,413,273,14,6,2,6,4,0,3,2,2,2,5,4,156,17,13,49,2
35,SUCEAVA,"SCOALA GIMNAZIALA CORNU LUNCII",262,"CORNU LUNCII",147786,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:55:30",1045,1045,0,558,543,0,15,1200,642,524,34,12,6,14,5,2,3,0,2,2,1,8,318,46,14,90,1
35,SUCEAVA,"SCOALA GIMNAZIALA COROCAIESTI",529,VEREŞTI,151022,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:31:23",1029,1029,0,438,430,0,8,1200,762,415,23,4,9,3,7,0,4,1,2,1,6,3,263,22,12,78,0
35,SUCEAVA,"SCOALA GIMNAZIALA CU CLASELE I-VIII BOTOSANA",237,BOTOŞANA,147161,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:29:31",1045,1045,0,637,631,0,6,1200,563,613,24,15,2,10,0,1,1,2,3,3,4,14,403,15,50,90,0
35,SUCEAVA,"SCOALA GIMNAZIALA CU CLASELE I-VIII COMANESTI",260,COMĂNEŞTI,151433,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:39:06",954,954,0,532,512,0,20,1100,568,487,45,6,4,7,2,0,7,4,4,11,2,0,322,17,23,77,1
35,SUCEAVA,"SCOALA GIMNAZIALA CU CLASELE I-VIII HUMORENI",261,COMĂNEŞTI,151433,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:30:44",933,933,0,459,450,0,9,1000,541,418,41,0,6,5,6,1,4,3,1,4,2,6,304,12,5,57,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ DĂNILA",277,DĂRMĂNEŞTI,147937,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:05:06",916,916,0,493,476,0,17,1008,515,462,31,5,5,14,6,5,2,2,1,2,3,9,247,30,19,111,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ”DIMITRIE GUSTI”",331,"FUNDU MOLDOVEI",148765,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:33:42",1519,1519,0,967,927,0,40,1600,633,912,55,13,7,20,22,6,8,5,3,3,10,8,494,40,54,212,7
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”DIMITRIE PĂCURARIU” ȘCHEIA",482,ŞCHEIA,146432,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 23:09:43",1944,1944,0,1083,1051,0,32,2100,1017,1052,31,38,4,44,53,4,4,0,5,0,5,12,440,73,106,264,0
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”DIMITRIE PĂCURARIU” ȘCHEIA",483,ŞCHEIA,146432,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:46:40",1771,1771,0,914,901,0,13,1900,986,870,44,19,5,31,0,12,14,3,0,7,4,14,342,55,77,283,4
35,SUCEAVA,"SCOALA GIMNAZIALĂ DIMITRIE VATAMANIUC",476,SUCEVIŢA,150418,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 23:01:37",1466,1466,0,794,759,0,35,1600,806,760,34,9,5,17,15,6,30,5,1,3,10,8,445,53,26,125,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ DOLHEŞTII MICI",281,DOLHEŞTI,148097,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:33:13",958,958,0,531,517,0,14,1100,569,519,12,0,0,0,0,0,0,0,0,0,0,0,441,22,0,56,0
35,SUCEAVA,"SCOALA GIMNAZIALA DORNESTI",288,DORNEŞTI,148293,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:14:58",1774,1774,0,810,792,0,18,1900,1090,769,41,14,10,11,7,2,11,5,3,32,6,9,363,75,27,193,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ DOROTEIA",154,"ORAŞ FRASIN",148612,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:31:17",689,689,0,386,372,0,14,800,414,349,37,5,1,3,3,2,0,2,2,5,2,3,232,17,8,63,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ DRĂGOIEȘTI",292,DRĂGOIEŞTI,148328,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:45:44",1359,1359,0,822,751,0,71,1500,678,772,50,2,13,3,0,0,8,4,0,0,0,22,513,35,46,126,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ FRASIN",152,"ORAŞ FRASIN",148612,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:44",1013,1013,0,540,530,0,10,1100,560,501,39,3,6,2,7,0,4,3,0,8,10,7,193,35,15,206,2
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ GĂINEȘTI",461,SLATINA,150258,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:41:56",1643,1643,0,1047,1034,0,13,1800,753,1038,9,0,0,0,3,0,0,0,0,0,0,0,1012,7,0,16,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ GEMENEA",472,STULPICANI,150356,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:22:01",613,613,0,326,317,0,9,675,349,299,27,0,2,1,6,0,2,1,0,6,2,7,209,9,7,45,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ „GEORGE VOEVIDCA” - CORP A",78,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:21:28",1015,1015,0,505,491,0,14,1100,595,484,21,12,3,21,13,2,3,4,4,6,7,10,228,29,61,81,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ „GEORGE VOEVIDCA” - CORP B",79,"MUNICIPIUL CÂMPULUNG MOLDOVENESC",146502,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:58:12",1103,1103,0,520,507,0,13,1200,680,495,25,10,6,9,11,2,4,11,3,2,7,11,253,26,65,71,4
35,SUCEAVA,"SCOALA GIMNAZIALA GHEORGHE POPADIUC NR.1",113,"MUNICIPIUL RĂDĂUŢI",146628,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:04:54",1952,1952,0,771,756,0,15,2300,1529,746,25,8,1,16,21,3,14,6,6,3,8,23,399,75,22,139,2
35,SUCEAVA,"SCOALA GIMNAZIALĂ GIURGEŞTI",543,VULTUREŞTI,151157,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:34:17",570,570,0,320,307,0,13,600,280,303,17,7,3,6,1,0,2,0,0,2,3,2,202,13,1,60,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ GULIA",145,"ORAŞ DOLHASCA",148006,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:36:36",1881,1881,0,789,785,0,4,2100,1311,659,130,5,10,5,2,2,8,3,1,5,5,0,499,18,17,76,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ GURA SOLCII",342,GRĂNICEŞTI,148970,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:50:37",632,632,0,248,243,0,5,700,452,227,21,3,1,1,0,0,0,3,1,0,1,1,148,15,8,45,0
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”IACOB COSTACHE”",180,"ORAŞ SALCEA",146370,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:59:58",1275,1275,0,720,711,0,9,1402,682,637,83,19,4,9,12,7,12,6,5,5,10,8,313,48,25,151,3
35,SUCEAVA,"SCOALA GIMNAZIALĂ IOAN BĂNCESCU ADÂNCATA - CORPUL CU CLASELE I-IV",201,ADÂNCATA,146799,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:35:27",1409,1409,0,716,702,0,14,1500,784,681,35,26,5,14,13,1,5,4,6,5,2,10,396,42,28,122,2
35,SUCEAVA,"SCOALA GIMNAZIALĂ IOAN BĂNCESCU ADÂNCATA - CORPUL CU CLASELE V-VIII",202,ADÂNCATA,146799,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:32:00",1021,1021,0,547,539,0,8,1100,553,523,24,13,2,19,14,1,4,0,3,5,4,7,291,37,27,93,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”",84,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:54:02",1320,1320,0,574,563,0,11,1400,826,554,20,21,3,19,10,2,6,6,2,4,2,21,299,38,35,86,0
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”",85,"MUNICIPIUL FĂLTICENI",146539,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:12:25",796,796,0,414,408,0,6,900,486,396,18,2,4,15,6,1,1,2,3,4,3,10,221,20,41,62,1
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”",86,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:33:47",1067,1067,0,484,475,0,9,1200,716,458,26,13,5,10,10,0,4,6,3,3,4,9,250,27,42,69,3
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IOAN CIUREA”- CLĂDIRE GHEORGHE GAFENCU",98,"MUNICIPIUL FĂLTICENI",146539,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:21:23",1556,1556,0,672,666,0,6,1700,1028,643,29,14,4,18,8,1,4,9,5,4,7,8,364,48,29,118,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”ION IRIMIESCU”",91,"MUNICIPIUL FĂLTICENI",146539,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:51:25",1130,1130,0,493,485,0,8,1300,807,470,23,13,4,22,8,2,1,4,3,4,4,11,227,28,51,86,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”ION IRIMIESCU”",90,"MUNICIPIUL FĂLTICENI",146539,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:29:02",1111,1111,0,501,487,0,14,1300,799,482,19,17,3,24,15,3,1,3,6,3,5,12,253,34,37,65,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”ION LOVINESCU” RĂDĂȘENI",443,RĂDĂŞENI,150070,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:08:00",1196,1196,0,639,624,0,15,1300,661,613,26,23,3,13,14,7,5,5,4,4,4,16,370,34,15,95,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ”ION LOVINESCU” RĂDĂȘENI",442,RĂDĂŞENI,150070,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:16:04",1006,1006,0,545,535,0,10,1110,565,515,30,15,0,24,13,4,4,2,1,2,3,7,316,18,17,88,1
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ ION PINTILIE MĂNEUȚI",327,"FRĂTĂUŢII VECHI",148694,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:23:21",1779,1779,0,736,731,0,5,1900,1164,682,54,14,7,8,4,0,2,1,2,27,2,4,382,22,30,175,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL DIN SATUL PRISACA DORNEI",520,VAMA,150935,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:13:17",690,690,0,343,333,0,10,800,457,316,27,9,2,1,8,0,1,1,6,4,4,5,171,19,17,66,2
35,SUCEAVA,"ŞCOALA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL DIN SATUL STRÂMTURA",521,VAMA,150935,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:27:29",1082,1082,0,612,601,0,11,1180,568,570,42,12,5,13,3,2,8,2,2,5,11,7,341,27,14,116,2
35,SUCEAVA,"SCOALA GIMNAZIALĂ ”IORGU G. TOMA” LOCALUL NR.2",518,VAMA,150935,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:31:26",1706,1706,0,1006,992,0,14,1900,894,943,63,21,7,26,14,2,7,7,15,3,9,22,582,52,26,146,4
