precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL S.O.S. ROMÂNIA-voturi","ROMÂNIA SOCIALISTĂ-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","GHEORGHE VLAD-DAN-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL ROMÂNIA MARE-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 2 FRUMOASA",175,FRUMOASA,152993,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:44:46",418,418,0,311,288,0,23,460,149,283,28,14,0,201,2,0,5,2,0,2,3,46,1,2,2,0,3
36,TELEORMAN,"GRADINITA CU PROGRAM NORMAL NR.2 NAVODARI , SAT NAVODARI, COMUNA SEACA , JUDETUL TELEORMAN, STRADA DUNARII, NR.107",277,SEACA,154139,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:28:40",610,610,0,493,409,0,84,675,182,456,37,15,0,387,1,3,2,1,1,0,0,39,0,3,0,2,2
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 2 PĂRU ROTUND",220,NENCIULEŞTI,154996,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:07:00",455,455,0,307,288,0,19,500,193,273,34,16,0,188,0,0,2,6,0,7,0,47,0,1,1,4,1
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 2 PĂULEASCA",176,FRUMOASA,152993,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:08:02",381,381,0,291,264,0,27,420,137,264,19,16,0,191,2,3,5,1,0,5,1,29,2,2,3,4,0
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 2, TĂMĂȘEȘTI",80,"ORAŞ VIDELE",151905,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:37:11",653,653,0,481,466,0,15,720,239,458,23,31,0,218,1,14,9,1,1,3,106,53,0,1,7,9,4
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL NR. 3",269,SÂRBENI,154308,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:46:18",326,325,1,283,228,0,55,320,37,271,12,9,0,212,0,2,10,1,0,2,2,23,3,1,1,4,1
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL NR. 3",53,"MUNICIPIUL ROŞIORI DE VEDE",151870,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:52:14",1179,1179,0,432,411,0,21,1300,868,410,22,22,2,204,0,12,76,2,0,2,4,62,5,2,6,8,3
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL NR.3",240,PLOPII-SLĂVITEŞTI,153623,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:56:21",722,722,0,594,507,0,87,795,201,521,73,21,1,222,0,0,69,0,0,6,2,187,3,5,1,0,4
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL NR.3",56,"MUNICIPIUL TURNU MĂGURELE",151683,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:18:17",1200,1200,0,532,524,0,8,1320,788,511,21,24,0,275,3,4,27,27,1,9,4,117,1,2,6,9,2
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3",111,BOTOROAGA,152172,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:56:05",1014,1014,0,936,726,0,210,1120,184,912,24,23,2,742,8,7,9,2,0,0,6,110,0,0,2,0,1
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR.3",57,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:49:42",1023,1023,0,415,408,0,7,1130,715,392,23,21,0,220,1,9,21,12,0,15,4,79,5,0,3,2,0
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3, FURCULEȘTI",78,"ORAŞ VIDELE",151905,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:37:08",1271,1271,0,787,755,0,32,1400,569,745,42,31,3,436,4,12,21,5,3,7,87,97,8,6,3,14,8
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 3 SILIȘTEA MICĂ (FOST LOCAL AL ȘCOLII CU CLASELE I-IV SILIȘTEA MICĂ)",284,SILIŞTEA,154228,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:03:40",250,250,0,169,152,0,17,275,106,165,4,11,1,105,1,3,10,1,0,3,0,26,0,1,0,1,2
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL NR.3 VALEA PĂRULUI",207,MÂRZĂNEŞTI,153339,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:46:40",601,600,1,502,420,0,82,655,153,464,38,36,4,335,2,0,13,7,1,6,0,44,1,5,5,1,4
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 4, FOTĂCHEȘTI",77,"ORAŞ VIDELE",151905,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:58:27",892,892,0,492,479,0,13,970,478,468,24,32,4,246,2,9,13,2,1,5,71,60,5,0,5,6,7
36,TELEORMAN,"GRĂDINITA CU PROGRAM NORMAL NR.5",48,"MUNICIPIUL ROŞIORI DE VEDE",151870,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:31:10",1325,1324,1,487,482,0,5,1465,978,457,30,21,0,224,3,2,97,3,2,5,5,71,3,2,3,13,3
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR.5",49,"MUNICIPIUL ROŞIORI DE VEDE",151870,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:14:11",1023,1018,5,461,445,5,11,1120,659,424,37,17,2,202,3,5,79,2,2,3,6,75,2,1,10,11,4
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 5, CARTOJANCA",79,"ORAŞ VIDELE",151905,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:03:08",639,639,0,462,452,0,10,704,242,435,27,17,6,173,3,6,4,6,1,2,151,55,1,0,1,5,4
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL NR. 6",55,"MUNICIPIUL ROŞIORI DE VEDE",151870,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:59:52",957,957,0,371,358,0,13,1055,684,358,13,24,2,167,0,9,69,3,0,4,2,50,5,1,6,14,2
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 6, PARISEȘTI",81,"ORAŞ VIDELE",151905,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:06:17",459,459,0,327,321,0,6,417,90,317,10,15,2,159,0,2,2,0,0,3,72,44,0,3,7,7,1
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NR. 7, COȘOAIA",82,"ORAŞ VIDELE",151905,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:05:37",261,261,0,174,155,0,19,285,114,154,1,6,1,70,0,1,27,4,0,0,10,30,1,3,1,0,0
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL NUMĂRUL 1 LUNCA",195,LUNCA,153151,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:41:14",540,540,0,403,386,0,17,590,187,381,22,8,1,213,1,2,13,2,1,0,1,131,1,2,2,1,2
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL PERETU",233,PERETU,153543,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:48:05",998,998,0,569,560,0,9,1100,531,519,50,12,0,388,3,9,12,1,0,13,4,51,4,1,1,18,2
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL PERETU",232,PERETU,153543,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 07:55:08",1303,1303,0,776,770,0,6,1430,654,696,80,27,1,505,8,14,12,1,1,21,2,68,6,1,2,22,5
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM NORMAL PIATRA",235,PIATRA,153561,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:28:31",682,682,0,564,501,0,63,750,186,535,29,28,0,373,0,1,12,1,1,0,2,109,3,4,0,0,1
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL SUHAIA",296,SUHAIA,154460,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:14:28",853,853,0,719,622,0,97,940,221,661,58,16,1,538,0,4,3,3,0,6,0,69,2,3,2,6,8
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM NORMAL VOIEVODA",179,FURCULEŞTI,152948,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:45:16",499,466,33,325,295,0,30,515,188,308,17,5,1,252,1,4,5,3,0,1,0,27,0,2,1,4,2
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.1",62,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:15:58",829,829,0,255,248,0,7,910,655,232,23,8,1,151,1,5,10,3,1,1,3,38,1,0,4,1,4
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.1",39,"MUNICIPIUL ROŞIORI DE VEDE",151870,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:32:59",981,981,0,400,389,0,11,1084,684,374,26,11,3,171,3,8,81,2,2,1,7,55,5,3,4,16,2
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.1",63,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:25:25",1164,1162,2,331,321,0,10,1285,954,308,23,8,3,199,0,2,11,11,0,2,6,47,2,6,7,1,3
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.4",31,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:29:23",1215,1215,0,422,413,0,9,1340,918,401,21,25,2,241,4,14,20,2,2,3,4,64,5,0,4,7,4
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.4",32,"MUNICIPIUL ALEXANDRIA",151790,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:08:13",1377,1375,2,503,487,0,16,1523,1020,484,19,41,1,311,2,11,15,3,1,5,7,72,3,1,5,4,2
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.5",70,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:33:57",961,961,0,394,374,0,20,1055,661,377,17,25,2,220,0,8,30,6,4,5,6,49,3,1,6,8,4
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.5, NIVEL ȘCOLARIZARE PRE PP",88,"ORAŞ ZIMNICEA",151978,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:55:59",1189,1187,2,569,541,0,28,1315,746,545,24,26,1,319,1,15,33,6,3,8,11,100,3,0,8,10,1
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.5, NIVEL ȘCOLARIZARE PRE PP",89,"ORAŞ ZIMNICEA",151978,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:54:31",1064,1064,0,514,486,0,28,1170,656,499,15,10,3,333,4,6,17,5,2,4,4,83,2,3,6,11,6
36,TELEORMAN,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.7",59,"MUNICIPIUL TURNU MĂGURELE",151683,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:38:05",1628,1628,0,621,612,0,9,1800,1179,600,21,40,4,361,2,9,35,19,0,11,13,81,0,2,11,7,5
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.7",14,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:45:55",1014,1014,0,466,455,0,11,1120,654,447,19,24,3,254,2,8,36,7,0,1,13,58,4,4,6,12,15
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.7",15,"MUNICIPIUL ALEXANDRIA",151790,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:10:19",985,985,0,456,440,0,16,1100,644,436,20,18,8,262,5,9,38,1,1,1,14,60,2,0,2,13,2
36,TELEORMAN,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR.8",34,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:42:51",1190,1190,0,233,219,0,14,1310,1077,207,26,5,3,154,0,1,2,1,0,4,2,28,3,3,0,0,1
36,TELEORMAN,"GRĂDINIŢA DE COPII",271,SCRIOAŞTEA,154013,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:05:23",567,567,0,407,363,0,44,625,218,397,10,17,1,342,0,9,7,0,0,3,0,16,0,0,1,0,1
36,TELEORMAN,"GRĂDINIŢA DE COPII CU PROGRAM NORMAL NR. 1 BECIU",96,BECIU,155083,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:38:35",705,704,1,569,514,1,54,775,206,513,56,29,0,420,0,8,9,4,0,3,0,33,1,1,0,3,2
36,TELEORMAN,"GRĂDINIȚA DE COPII CU PROGRAM NORMAL NR.1 CĂLMĂȚUIU DE SUS",132,"CĂLMĂŢUIU DE SUS",152467,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:21:11",590,590,0,435,422,0,13,650,215,391,44,14,1,310,0,6,10,3,1,7,1,32,2,2,0,1,1
36,TELEORMAN,"GRĂDINIŢA DE COPII CU PROGRAM NORMAL NR.1 SEGARCEA-VALE",278,SEGARCEA-VALE,154184,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:45:28",726,726,0,497,461,0,36,805,308,456,41,16,0,345,2,8,8,3,0,6,5,43,3,12,1,2,2
36,TELEORMAN,"GRĂDINIŢA DE COPII CU PROGRAM NORMAL NR.2 SMÂRDAN",97,BECIU,155083,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:40:57",437,437,0,348,324,0,24,485,137,306,42,11,0,256,1,1,2,2,0,1,0,19,0,8,1,2,2
36,TELEORMAN,"GRĂDINIŢA DE COPII CU PROGRAM NORMAL NR.2 ULMENI",105,BOGDANA,152127,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:57:47",488,488,0,373,335,0,38,540,167,373,0,24,1,248,0,2,7,6,1,1,4,53,17,4,1,2,2
36,TELEORMAN,"GRĂDINIȚA DE COPII CU PROGRAM NORMAL NR. 3 IONAȘCU",134,"CĂLMĂŢUIU DE SUS",152467,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 07:13:40",264,264,0,223,194,0,29,295,72,192,31,14,1,152,0,3,4,2,1,3,1,8,1,1,0,0,1
36,TELEORMAN,"GRĂDINIŢA DE COPII CU PROGRAM NORMAL NR.3 OLTEANCA",279,SEGARCEA-VALE,154184,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:43:04",655,655,0,473,444,0,29,720,247,404,69,13,1,299,1,4,5,3,1,3,1,59,1,4,0,6,3
36,TELEORMAN,"GRĂDINIŢA DE COPII CU PROGRAM NORMAL SERICU COMUNA BLEJEŞTI",103,BLEJEŞTI,152083,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:05:21",308,308,0,219,203,0,16,340,121,213,6,16,0,156,1,3,3,0,1,1,1,26,1,1,1,1,1
36,TELEORMAN,"GRĂDINIŢA DE COPII IZVOARELE",188,IZVOARELE,153106,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:37:10",1029,1029,0,629,586,0,43,1135,506,603,26,33,1,448,1,9,8,1,0,7,9,71,1,3,1,9,1
36,TELEORMAN,"GRĂDINIŢA DE COPII IZVOARELE",189,IZVOARELE,153106,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:23",845,845,0,525,498,0,27,930,405,500,25,19,0,375,1,8,8,3,0,8,2,57,4,2,1,6,6
36,TELEORMAN,"GRĂDINIŢA NEGRENII DE SUS",302,"TĂTĂRĂŞTII DE JOS",154585,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:37:43",612,612,0,347,328,0,19,660,324,283,53,17,0,197,1,1,17,6,0,3,4,30,0,3,2,2,0
36,TELEORMAN,"GRĂDINIŢA PLEAŞOV",261,SAELELE,155145,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:12:50",606,606,0,412,361,0,51,670,258,385,27,13,1,313,1,3,6,2,0,1,0,35,0,6,1,2,1
36,TELEORMAN,"GRĂDINIŢA VÂNĂTORI",191,LISA,153124,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:18:58",475,475,0,366,314,0,52,525,159,352,14,11,2,307,2,3,8,1,0,0,0,13,1,4,0,0,0
36,TELEORMAN,"GRᾸDINIṬA CU PROGRAM NORMAL NR.2",310,TRIVALEA-MOŞTENI,154754,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:21:36",701,701,0,580,506,0,74,770,190,533,47,18,0,302,1,3,17,3,0,2,8,151,3,2,15,8,0
36,TELEORMAN,"GRᾸDINIṬA TRIVALEA-SAT (FOSTA)",308,TRIVALEA-MOŞTENI,154754,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:08:36",706,706,0,582,525,0,57,775,193,504,78,0,0,348,0,0,0,0,0,0,0,156,0,0,0,0,0
36,TELEORMAN,"LICEUL PEDAGOGIC ”MIRCEA SCARLAT”",12,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:34",1143,1142,1,530,503,1,26,1255,725,513,17,14,4,291,3,19,41,5,2,6,14,65,2,4,18,17,8
36,TELEORMAN,"LICEUL TEHNOLOGIC DRĂGĂNEŞTI VLAŞCA",167,DRĂGĂNEŞTI-VLAŞCA,152902,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:07:22",1594,1594,0,1008,805,0,203,1765,757,1003,5,10,0,946,1,5,2,0,0,0,1,36,0,0,1,1,0
36,TELEORMAN,"LICEUL TEHNOLOGIC ”EMIL RACOVIŢĂ”",50,"MUNICIPIUL ROŞIORI DE VEDE",151870,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:07:50",1235,1235,0,497,484,0,13,1360,863,475,22,7,7,246,0,9,110,2,0,2,9,61,5,1,4,9,3
36,TELEORMAN,"LICEUL TEHNOLOGIC ”GENERAL DAVID PRAPORGESCU”",60,"MUNICIPIUL TURNU MĂGURELE",151683,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:51:26",1290,1285,5,496,491,0,5,1420,924,475,21,20,2,269,3,19,25,9,1,6,11,90,2,2,7,5,4
36,TELEORMAN,"LICEUL TEHNOLOGIC ”GENERAL DAVID PRAPORGESCU”",61,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:38:31",967,967,0,337,329,0,8,1075,738,318,19,29,3,176,1,4,19,12,1,0,5,56,3,1,5,0,3
36,TELEORMAN,"LICEUL TEHNOLOGIC ”NICOLAE BĂLCESCU”",6,"MUNICIPIUL ALEXANDRIA",151790,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:16:41",1371,1369,2,678,666,0,12,1515,837,653,25,36,2,427,7,8,30,9,0,7,13,70,6,6,14,9,9
36,TELEORMAN,"LICEUL TEHNOLOGIC ”NICOLAE BĂLCESCU”",7,"MUNICIPIUL ALEXANDRIA",151790,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:20:33",1022,1022,0,455,439,0,16,1130,675,447,8,16,5,268,6,9,41,4,2,6,11,52,2,0,8,10,7
36,TELEORMAN,"LICEUL TEHNOLOGIC ”SF. HARALAMBIE”",68,"MUNICIPIUL TURNU MĂGURELE",151683,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:40:49",1490,1490,0,609,590,0,19,1640,1031,585,24,30,2,347,2,10,52,15,4,4,16,67,5,2,14,12,3
36,TELEORMAN,"LICEUL TEHNOLOGIC ”VIRGIL MADGEARU”",54,"MUNICIPIUL ROŞIORI DE VEDE",151870,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:10:44",1087,1085,2,430,418,0,12,1200,770,403,27,17,2,191,2,5,72,4,0,2,9,82,3,2,0,9,3
36,TELEORMAN,"LICEUL TEORETIC",75,"ORAŞ VIDELE",151905,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:35:58",1358,1358,0,828,804,0,24,1490,661,794,29,28,3,445,2,10,50,4,3,9,92,100,7,5,6,24,6
36,TELEORMAN,"LICEUL TEORETIC ”C. NOICA”",10,"MUNICIPIUL ALEXANDRIA",151790,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:36:52",1239,1239,0,535,526,0,9,1370,835,508,27,20,2,293,3,11,48,1,3,2,14,76,4,1,9,15,6
36,TELEORMAN,"LICEUL TEORETIC ”C. NOICA”",11,"MUNICIPIUL ALEXANDRIA",151790,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:46:23",957,954,3,459,441,0,18,1055,596,441,18,18,2,251,6,10,44,1,2,4,18,51,7,0,5,13,9
36,TELEORMAN,"LICEUL TEORETIC ”MARIN PREDA”",69,"MUNICIPIUL TURNU MĂGURELE",151683,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:25:41",1104,1104,0,446,431,0,15,1215,769,415,31,10,1,253,1,10,27,16,1,8,5,60,2,1,8,5,7
36,TELEORMAN,"LOCALUL CĂMINULUI CULTURAL DIN SATUL BĂNEASA",263,SALCIA,153936,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:41:14",624,624,0,487,430,0,57,690,203,466,21,8,1,331,0,1,7,0,0,2,1,92,2,7,5,6,3
36,TELEORMAN,"LOCALUL CĂMINULUI CULTURAL DIN SATUL TUDOR VLADIMIRESCU",264,SALCIA,153936,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:55:28",536,536,0,370,321,0,49,590,220,353,17,5,0,269,0,0,6,3,0,0,0,66,0,4,0,0,0
36,TELEORMAN,"LOCALUL CĂMINULUI CULTURAL SALCIA",262,SALCIA,153936,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:55:39",688,688,0,392,376,0,16,760,368,365,27,7,0,231,1,3,23,1,0,0,3,89,1,1,3,2,0
36,TELEORMAN,"LOCALUL CĂMINULUI CULTURAL SFINŢEŞTI",281,SFINŢEŞTI,154166,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:48:40",814,814,0,681,559,0,122,895,214,643,38,19,0,541,0,13,38,0,0,0,0,31,1,0,0,0,0
36,TELEORMAN,"LOCALUL CĂMINULUI CULTURAL UDA CLOCOCIOV",318,UDA-CLOCOCIOV,155154,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 01:49:50",538,538,0,431,332,0,99,595,164,398,33,14,2,332,1,1,4,0,0,1,1,36,2,3,0,0,1
36,TELEORMAN,"LOCALUL GRĂDINIŢEI CLĂNIŢA",173,FRĂSINET,155127,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:21:19",502,502,0,387,354,0,33,550,163,372,15,10,0,285,0,3,11,0,0,3,0,56,0,3,1,0,0
36,TELEORMAN,"LOCALUL ŞCOLII CU CLASELE I-IV ALBENI",274,"SCURTU MARE",154068,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 07:39:31",124,124,0,99,70,0,29,135,36,92,7,2,0,60,0,0,4,1,0,0,0,23,0,2,0,0,0
36,TELEORMAN,"LOCALUL ŞCOLII CU CLASELE I-IV DRACESTI",275,"SCURTU MARE",154068,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:20:37",263,263,0,248,200,0,48,285,37,226,22,12,0,143,1,1,5,1,1,1,0,50,5,2,0,4,0
36,TELEORMAN,"LOCALUL ŞCOLII CU CLASELE I-IV NECŞEŞTI",216,NECŞEŞTI,153437,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:49:27",395,395,0,275,234,0,41,440,165,262,13,3,0,223,0,0,3,0,0,0,0,31,0,0,0,0,2
36,TELEORMAN,"LOCALUL ŞCOLII CU CLASELE I-VIII GÂRDEŞTI",217,NECŞEŞTI,153437,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:29:06",344,344,0,224,208,0,16,380,156,207,17,14,1,176,1,0,0,1,0,1,0,13,0,0,0,0,0
36,TELEORMAN,"LOCALUL ŞCOLII CU CLASELE I-VIII SEGARCEA DEAL",280,SEGARCEA-VALE,154184,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 02:02:38",829,828,1,522,463,1,58,915,393,509,13,18,1,388,1,3,7,9,0,3,2,59,2,9,0,6,1
36,TELEORMAN,"LOCALUL ŞCOLII CU CLASELE I – VIII UDA PACIUREA",319,UDA-CLOCOCIOV,155154,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:19:35",531,531,0,382,304,0,78,585,203,348,34,19,1,264,3,0,6,1,0,2,6,38,0,3,2,0,3
36,TELEORMAN,"LOCALUL ŞCOLII GENERALE CU CLASELE I – VIII SCURTU MARE",273,"SCURTU MARE",154068,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:08:19",755,755,0,692,604,0,88,830,138,670,22,16,0,327,0,0,15,0,0,0,0,309,0,1,0,0,2
36,TELEORMAN,"LOCALUL ŞCOLII GIMNAZIALE FRĂSINET",172,FRĂSINET,155127,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:32:07",1369,1368,1,989,932,1,56,1350,361,919,70,54,0,711,4,5,15,3,0,0,0,106,1,0,6,11,3
36,TELEORMAN,"LOCALUL ŞCOLII GIMNAZIALE SÂRBENII DE JOS",267,SÂRBENI,154308,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:51:23",186,186,0,200,133,0,67,245,50,191,4,12,0,129,1,1,14,1,0,7,2,14,1,1,2,5,1
36,TELEORMAN,"MUZEUL DE ISTORIE",43,"MUNICIPIUL ROŞIORI DE VEDE",151870,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:23:08",980,980,0,418,409,0,9,1085,667,406,12,13,2,207,1,10,78,6,1,2,10,56,1,1,4,12,2
36,TELEORMAN,"PRIMĂRIA LISA",190,LISA,153124,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:02:48",1184,1184,0,779,676,0,103,1312,533,754,25,7,2,692,0,2,1,0,1,1,0,30,0,9,2,7,0
