precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","FORȚA CIVICĂ MAGHIARĂ - MAGYAR POLGÁRI ERŐ-voturi"
15,COVASNA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”GULLIVER”",12,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:54",943,926,6,2,9,426,415,0,2,9,416,10,1000,574,5,4,9,4,361,2,10,21
15,COVASNA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”GULLIVER”",10,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:16:39",1614,1589,8,8,9,794,778,0,8,8,790,4,1700,906,27,24,25,16,621,2,39,36
15,COVASNA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”GULLIVER”",11,"MUNICIPIUL SFÂNTU GHEORGHE",63394,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:31:10",1436,1414,4,9,9,654,637,0,9,8,634,20,1599,945,22,9,20,8,538,2,13,22
15,COVASNA,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”GULLIVER”",14,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:53:39",959,941,3,13,2,408,393,0,13,2,398,10,1000,592,27,11,15,15,298,2,17,13
15,COVASNA,"GRADINIŢA CU PROGRAM PRELUNGIT ”HÓFEHÉRKE”",18,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:43:28",659,629,0,9,21,369,339,0,9,21,363,6,700,331,8,6,9,4,324,1,5,6
15,COVASNA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”MANÓCSKA” TÂRGU SECUIESC",59,"MUNICIPIUL TÂRGU SECUIESC",63740,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:49:50",1238,1228,0,10,0,499,489,0,10,0,474,25,1400,901,16,12,7,2,369,2,60,6
15,COVASNA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”NAPSUGÁR”",45,"MUNICIPIUL SFÂNTU GHEORGHE",63394,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:31:54",1011,997,3,5,6,375,364,0,5,6,361,14,1100,725,32,19,21,15,260,2,10,2
15,COVASNA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”NAPSUGÁR”",46,"MUNICIPIUL SFÂNTU GHEORGHE",63394,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 14:46:24",1093,1086,2,3,2,409,404,0,3,2,394,15,1200,791,60,23,33,22,236,11,6,3
15,COVASNA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR.1 COVASNA",75,"ORAŞ COVASNA",63526,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:08:20",1314,1299,2,9,4,563,550,0,9,4,537,26,1347,784,40,29,12,13,400,3,7,33
15,COVASNA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 2 COVASNA",79,"ORAŞ COVASNA",63526,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:30:56",1480,1463,0,7,10,666,649,0,7,10,637,29,1600,934,44,63,19,18,473,0,8,12
15,COVASNA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PINOCCHIO”",37,"MUNICIPIUL SFÂNTU GHEORGHE",63394,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:58:13",777,771,0,5,1,317,311,0,5,1,307,10,800,483,10,10,6,11,260,1,5,4
15,COVASNA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PINOCCHIO”",38,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:52",1242,1230,1,8,3,504,493,0,8,3,495,9,1400,896,55,23,38,40,314,3,10,12
15,COVASNA,"GRĂDINIȚA DE COPII (PARTER)",187,SÂNZIENI,64826,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:44:12",479,464,1,0,14,237,222,1,0,14,221,16,500,263,5,1,1,1,203,0,8,2
15,COVASNA,"GRĂDINȚA CU PROGRAM NORMAL DOBÂRLĂU",137,DOBÂRLĂU,64265,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:08",933,918,0,11,4,580,565,0,11,4,533,47,984,404,397,43,26,59,4,4,0,0
15,COVASNA,"LICEUL DE ARTE ”PLUGOR SÁNDOR”",22,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:09:51",759,736,2,8,13,384,363,0,8,13,375,9,800,416,0,11,9,2,325,0,11,17
15,COVASNA,"LICEUL DE ARTE ”PLUGOR SÁNDOR”",21,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:32:29",1025,992,5,14,14,560,530,2,14,14,549,11,1100,540,17,14,24,10,450,3,12,19
15,COVASNA,"LICEUL ”KŐRÖSI CSOMA SÁNDOR” -CORP A- COVASNA",77,"ORAŞ COVASNA",63526,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:32:27",1079,1063,5,8,3,485,473,1,8,3,473,12,1200,715,41,31,9,11,353,4,3,21
15,COVASNA,"LICEUL ”KŐRÖSI CSOMA SÁNDOR” -CORP B- COVASNA",78,"ORAŞ COVASNA",63526,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:04:12",1173,1157,1,9,6,566,551,0,9,6,552,14,1300,734,44,39,17,10,393,1,5,43
15,COVASNA,"LICEUL PEDAGOGIC ”BOD PÉTER” TÂRGU SECUIESC",53,"MUNICIPIUL TÂRGU SECUIESC",63740,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:23:16",1172,1155,2,4,11,508,493,0,4,11,498,10,1300,792,26,21,8,3,391,3,44,2
15,COVASNA,"LICEUL TEHNOLOGIC ECONOMIC, ADMINISTRATIV ”BERDE ÁRON”",6,"MUNICIPIUL SFÂNTU GHEORGHE",63394,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 14:55:31",816,797,4,12,3,353,338,0,12,3,332,21,900,547,13,14,24,22,239,1,8,11
15,COVASNA,"LICEUL TEHNOLOGIC ECONOMIC, ADMINISTRATIV ”BERDE ÁRON”",8,"MUNICIPIUL SFÂNTU GHEORGHE",63394,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:21",1004,987,9,6,2,476,468,0,6,2,463,13,1100,624,29,33,35,15,322,4,14,11
15,COVASNA,"LICEUL TEHNOLOGIC ECONOMIC, ADMINISTRATIV ”BERDE ÁRON”",7,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:15:25",1006,992,4,9,1,469,459,0,9,1,462,7,1100,631,47,34,23,18,303,6,12,19
15,COVASNA,"LICEUL TEHNOLOGIC ”GÁBOR ÁRON” TÂRGU SECUIESC",61,"MUNICIPIUL TÂRGU SECUIESC",63740,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 16:47:40",1073,1052,3,8,10,434,416,0,8,10,395,39,1200,766,19,18,8,10,289,2,40,9
15,COVASNA,"LICEUL TEHNOLOGIC ”PUSKÁS TIVADAR”",29,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:25:41",1436,1424,4,2,6,635,627,0,2,6,625,10,1600,965,55,36,43,22,445,5,14,5
15,COVASNA,"LICEUL TEHNOLOGIC ”PUSKÁS TIVADAR”",31,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:06:41",1231,1216,5,5,5,540,529,1,5,5,535,5,1400,860,44,20,35,16,396,3,13,8
15,COVASNA,"LICEUL TEHNOLOGIC ”PUSKÁS TIVADAR”",30,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:27",1126,1112,0,11,3,477,463,0,11,3,471,6,1200,723,38,12,21,18,362,3,10,7
15,COVASNA,"LICEUL TEHNOLOGIC ”PUSKÁS TIVADAR”",32,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:49",1424,1405,4,8,7,617,601,1,8,7,602,15,1500,883,62,33,32,27,414,6,15,13
15,COVASNA,"” LICEUL TEOLOGIC REFORMAT DR.CSIHA KÁLMÁN ” TÂRGU SECUIESC",54,"MUNICIPIUL TÂRGU SECUIESC",63740,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:44",1162,1138,9,8,7,505,490,0,8,7,493,12,1300,795,12,8,7,4,411,1,44,6
15,COVASNA,"LICEUL TEORETIC ”MIKES KELEMEN”",9,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:13:23",1255,1228,7,10,10,517,497,0,10,10,507,10,1400,883,33,21,21,11,391,1,19,10
15,COVASNA,"LICEUL TEORETIC ”MIRCEA ELIADE” ÎNTORSURA BUZĂULUI",85,"ORAŞ ÎNTORSURA BUZĂULUI",63580,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:04:17",916,900,0,13,3,403,387,0,13,3,390,13,997,594,73,60,161,80,2,13,0,1
15,COVASNA,"MUZEUL NAȚIONAL SECUIESC",15,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:14:54",1221,1185,5,11,20,572,542,0,11,19,558,14,1300,728,14,13,16,14,456,2,19,24
15,COVASNA,"MUZEUL NAȚIONAL SECUIESC",16,"MUNICIPIUL SFÂNTU GHEORGHE",63394,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:14:17",973,948,5,10,10,428,406,2,10,10,415,13,1101,673,12,8,8,9,358,2,6,12
15,COVASNA,"PARCUL INDUSTRIAL",48,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:14:02",324,315,1,6,2,146,138,0,6,2,137,9,404,258,19,4,6,6,92,0,6,4
15,COVASNA,"PAROHIA REFORMATĂ OLTENI",105,BODOC,63893,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:43",537,528,0,5,4,316,307,0,5,4,285,31,596,280,15,3,2,1,260,0,4,0
15,COVASNA,"PRIMĂRIA COMUNEI VALEA CRIŞULUI",197,"VALEA CRIŞULUI",64906,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:00:12",1517,1481,5,8,23,778,744,3,8,23,670,108,1602,824,46,13,3,8,591,1,7,1
15,COVASNA,"PRIMĂRIA MICFALĂU (CONSILIUL LOCAL MICFALĂU)",163,MICFALĂU,65139,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:03:28",1438,1425,6,3,4,744,737,0,3,4,715,29,1587,843,26,10,4,6,653,0,6,10
15,COVASNA,"PRIMĂRIA ORAŞULUI BARAOLT",66,"ORAŞ BARAOLT",63447,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:15:18",1102,1092,1,4,5,475,466,0,4,5,433,42,1200,725,15,11,6,12,302,0,38,49
15,COVASNA,"PRIMĂRIA SITA BUZĂULUI",188,"SITA BUZĂULUI",63688,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:25:04",1223,1212,0,8,3,730,719,0,8,3,695,35,1284,554,194,311,50,132,4,4,0,0
15,COVASNA,"SALA DE ȘEDINȚĂ A CONSILIULUI LOCAL BRATEȘ",112,BRATEŞ,64005,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:12:56",463,445,1,2,15,284,267,0,2,15,275,9,479,195,4,3,4,2,260,0,1,1
15,COVASNA,"SALA DE SPORT",17,"MUNICIPIUL SFÂNTU GHEORGHE",63394,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:37:52",1354,1301,19,11,23,844,811,1,11,21,822,22,1500,656,22,21,20,7,708,2,23,19
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”ADY ENDRE”",42,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:47:49",736,726,1,4,5,276,267,0,4,5,271,5,800,524,31,33,17,28,151,6,3,2
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”ADY ENDRE”",44,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:36",1312,1302,0,5,5,541,531,0,5,5,539,2,1500,959,45,14,36,28,383,3,14,16
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”ADY ENDRE”",43,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:20:26",859,841,2,8,8,300,292,0,0,8,290,10,900,600,46,23,28,7,173,5,1,7
15,COVASNA,"ȘCOALA GIMNAZIALĂ ”ANDREI ȘAGUNA” BARCANI",93,BARCANI,63633,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:53:11",980,971,0,0,9,688,679,0,0,9,650,38,1070,382,127,374,78,59,8,2,2,0
15,COVASNA,"ȘCOALA GIMNAZIALĂ ”ANDREI ȘAGUNA” BARCANI",94,BARCANI,63633,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 17:29:50",996,990,0,2,4,623,617,0,2,4,571,52,1090,467,70,377,38,83,0,3,0,0
15,COVASNA,"ȘCOALA GIMNAZIALĂ ”AVRAM IANCU”-COVASNA- GIM",81,"ORAŞ COVASNA",63526,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 18:19:02",1089,1079,1,4,5,523,514,0,4,5,510,13,1200,677,247,112,43,67,39,2,0,0
15,COVASNA,"ȘCOALA GIMNAZIALĂ ”AVRAM IANCU”- COVASNA -PRI.",80,"ORAŞ COVASNA",63526,6,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 11:50:43",1288,1271,3,9,5,597,583,0,9,5,527,70,1400,803,142,104,41,47,182,2,0,9
15,COVASNA,"ŞCOALA GIMNAZIALĂ BĂCEL",134,CHICHIŞ,64238,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:14:45",439,431,1,7,0,190,183,0,7,0,182,8,500,310,81,26,11,47,15,1,0,1
15,COVASNA,"ȘCOALA GIMNAZIALĂ ”BARTHA KÁROLY”",107,"BOROŞNEU MARE",63937,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:14:33",1320,1256,1,49,14,606,542,1,49,14,564,42,1343,737,178,27,7,13,334,1,2,2
15,COVASNA,"ŞCOALA GIMNAZIALĂ GAÁL MÓZES BARAOLT",68,"ORAŞ BARAOLT",63447,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:00:40",1183,1176,1,6,0,599,593,0,6,0,554,39,1300,707,19,19,4,12,378,3,46,73
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”GÖDRI FERENC”",26,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:13",1225,1204,2,13,6,426,407,0,13,6,415,11,1400,974,35,9,17,17,323,1,8,5
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”JANCSÓ BENEDEK” GHELINŢA",143,GHELINŢA,64318,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 16:12:43",1460,1390,1,4,65,820,751,0,4,65,765,55,1568,748,15,17,4,15,667,0,24,23
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”JANCSÓ BENEDEK” GHELINŢA",144,GHELINŢA,64318,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 15:14:25",1428,1391,1,2,34,627,591,0,2,34,492,135,1500,873,10,7,4,16,424,0,11,20
15,COVASNA,"ŞCOALA GIMNAZIALĂ LĂDĂUŢI",95,BARCANI,63633,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:25",554,548,0,5,1,351,345,0,5,1,323,28,600,249,50,221,19,32,0,1,0,0
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” ÎNTORSURA BUZĂULUI",83,"ORAŞ ÎNTORSURA BUZĂULUI",63580,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 12:32:38",1077,1070,1,6,0,528,522,0,6,0,500,28,1215,687,86,119,192,80,3,17,0,3
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”MIHAIL SADOVEANU” ÎNTORSURA BUZĂULUI",84,"ORAŞ ÎNTORSURA BUZĂULUI",63580,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 12:43:08",1212,1200,5,7,0,606,599,0,7,0,569,37,1297,691,98,107,214,123,5,20,1,1
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”MOLNÁR JOZSIÁS” TÂRGU SECUIESC",62,"MUNICIPIUL TÂRGU SECUIESC",63740,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 16:54:44",1121,1109,4,6,2,556,548,0,6,2,541,15,1200,644,9,13,2,6,444,3,55,9
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”NICOLAE COLAN”",35,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:18:33",801,788,1,7,5,316,303,1,7,5,315,1,900,584,19,17,11,8,242,3,9,6
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”NICOLAE COLAN”",34,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:36:15",951,936,0,9,6,400,385,0,9,6,393,7,1000,600,27,22,25,12,288,2,12,5
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”NICOLAE COLAN”",36,"MUNICIPIUL SFÂNTU GHEORGHE",63394,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:27:13",690,678,2,7,3,252,242,0,7,3,232,20,808,556,14,3,8,12,185,2,2,6
15,COVASNA,"ȘCOALA GIMNAZIALĂ ”NICOLAE COLAN”",33,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:53",1058,1043,1,8,6,466,452,0,8,6,459,7,1100,634,54,19,17,23,326,1,11,8
15,COVASNA,"ŞCOALA GIMNAZIALĂ NR.2 SITA BUZĂULUI",189,"SITA BUZĂULUI",63688,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:32:48",830,817,5,6,2,442,433,1,6,2,420,22,900,458,111,235,21,51,1,1,0,0
15,COVASNA,"ŞCOALA GIMNAZIALĂ OITUZ",122,BREŢCU,64096,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:58:15",256,248,0,8,0,133,125,0,8,0,126,7,300,167,13,44,1,3,62,0,1,2
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”ORBAN BALAZS” MOACŞA",164,MOACŞA,64568,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:57:28",562,561,1,0,0,300,300,0,0,0,286,14,640,340,9,18,2,4,253,0,0,0
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”PETŐFI SÁNDOR” TÂRGU SECUIESC",56,"MUNICIPIUL TÂRGU SECUIESC",63740,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:43",1218,1208,4,6,0,533,527,0,6,0,517,16,1300,767,12,15,12,3,396,0,61,18
15,COVASNA,"ŞCOALA GIMNAZIALĂ SĂRĂMAŞ",96,BARCANI,63633,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:45:44",560,548,0,12,0,374,362,0,12,0,343,31,593,219,36,215,23,61,4,3,0,1
15,COVASNA,"ȘCOALA GIMNAZIALĂ ”TREFÁN LEONÁRD” POIAN",177,POIAN,64719,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:21:57",1003,955,1,1,46,629,582,0,1,46,584,45,1100,471,28,14,7,6,398,0,128,3
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”TUROCZI MÓZES” TÂRGU SECUIESC",58,"MUNICIPIUL TÂRGU SECUIESC",63740,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:17:53",1238,1231,0,7,0,457,450,0,7,0,442,15,1300,843,13,26,10,10,319,1,49,14
15,COVASNA,"ŞCOALA GIMNAZIALĂ VÂLCELE",204,VÂLCELE,64942,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 18:46:26",1166,1129,3,5,29,789,755,0,5,29,701,88,1200,411,195,67,14,404,17,3,1,0
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”VÁRADI JÓZSEF”",20,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:11:00",1343,1289,6,7,41,748,699,1,7,41,684,64,1500,752,22,14,17,12,575,3,22,19
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”VÁRADI JÓZSEF”",19,"MUNICIPIUL SFÂNTU GHEORGHE",63394,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:44:30",1011,998,2,8,3,460,449,0,8,3,449,11,1099,639,20,8,15,12,356,3,12,23
15,COVASNA,"ŞCOALA GIMNAZIALĂ ”VÉGH ANTAL” CERNAT",129,CERNAT,64194,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:00:43",1194,1154,1,0,39,645,606,0,0,39,604,41,1305,660,18,9,8,2,501,0,29,37
15,COVASNA,"ŞCOALA GIMNAZIALĂ ZĂBRĂTĂU",192,"SITA BUZĂULUI",63688,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:34",437,430,0,6,1,261,254,0,6,1,245,16,500,239,39,129,13,57,2,5,0,0
15,COVASNA,"ŞCOALA PRIMARĂ ARIUŞD",202,VÂLCELE,64942,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:39:29",365,353,0,5,7,235,223,0,5,7,206,29,400,165,121,26,3,30,25,1,0,0
15,COVASNA,"ŞCOALA PRIMARĂ ”BERDE MOZSA” SÎNTIONLUNCA",176,OZUN,64639,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 14:18:15",628,615,4,3,6,295,286,0,3,6,280,15,700,405,11,7,6,4,247,0,5,0
15,COVASNA,"ŞCOALA PRIMARĂ BITA",181,RECI,64773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:32:44",212,200,2,3,7,135,125,0,3,7,134,1,233,98,3,1,0,0,128,0,1,1
15,COVASNA,"ŞCOALA PRIMARĂ ”BODA-POPOVICI” DOBOLII DE JOS",154,ILIENI,64425,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:10",436,412,3,4,17,286,265,0,4,17,266,20,503,217,47,21,15,18,136,1,23,5
15,COVASNA,"ŞCOALA PRIMARĂ BOROŞNEU MIC",108,"BOROŞNEU MARE",63937,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:56",383,359,0,20,4,226,202,0,20,4,202,24,400,174,45,7,4,3,0,1,141,1
15,COVASNA,"ȘCOALA PRIMARĂ ”BUDAI JÓZSEF” BODOȘ",71,"ORAŞ BARAOLT",63447,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:15:42",354,347,0,5,2,185,178,0,5,2,177,8,395,210,5,2,0,2,159,0,6,3
15,COVASNA,"ŞCOALA PRIMARĂ ”DR. BEDŐ ALBERT” CALNIC",198,"VALEA CRIŞULUI",64906,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:50:13",441,418,0,3,20,267,244,0,3,20,256,11,516,249,3,1,3,1,242,1,5,0
15,COVASNA,"ȘCOALA PRIMARĂ ”FORRÓ ELEK”",148,GHIDFALĂU,64345,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:40:40",558,545,4,1,8,269,260,0,1,8,258,11,600,331,7,3,2,5,234,0,5,2
15,COVASNA,"ŞCOALA PRIMARĂ ”GEORGE COŞBUC” ZAGON",207,ZAGON,65011,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:58:33",1475,1456,1,5,13,764,747,0,5,12,647,117,1583,819,167,251,28,92,65,43,1,0
15,COVASNA,"ŞCOALA PRIMARĂ HARALE",146,GHELINŢA,64318,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:23:42",203,190,0,5,8,107,94,0,5,8,103,4,300,193,3,0,0,4,93,0,2,1
15,COVASNA,"ŞCOALA PRIMARĂ HETEA",203,VÂLCELE,64942,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:19",304,298,0,6,0,216,210,0,6,0,166,50,375,159,41,33,1,89,2,0,0,0
15,COVASNA,"ȘCOALA PRIMARĂ ” HORVÁTH KÁROLY” TELECHIA",114,BRATEŞ,64005,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 17:51:49",461,447,2,2,10,234,222,0,2,10,216,18,500,266,5,0,1,0,210,0,0,0
15,COVASNA,"SCOALA PRIMARA IMENI",125,CATALINA,64130,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:14:41",239,234,0,5,0,115,110,0,5,0,109,6,300,185,8,2,1,1,74,0,22,1
15,COVASNA,"ȘCOALA PRIMARĂ ÎNTORSURA BUZĂULUI",87,"ORAŞ ÎNTORSURA BUZĂULUI",63580,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 12:54:39",812,807,1,4,0,492,488,0,4,0,415,77,900,408,80,123,115,87,3,7,0,0
15,COVASNA,"ŞCOALA PRIMARĂ ”JÓKAI MÓR” TURIA",194,TURIA,64871,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:29:51",668,630,0,3,35,348,310,0,3,35,330,18,700,352,4,1,2,0,312,0,9,2
15,COVASNA,"ŞCOALA PRIMARĂ LEŢ",110,"BOROŞNEU MARE",63937,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:49",519,487,0,13,19,320,288,0,13,19,310,10,600,280,71,5,4,2,218,0,9,1
15,COVASNA,"ȘCOALA PRIMARĂ LUNCA MĂRCUȘULUI",138,DOBÂRLĂU,64265,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:00:52",292,287,0,2,3,169,164,0,2,3,155,14,300,131,89,36,12,15,2,1,0,0
15,COVASNA,"ŞCOALA PRIMARĂ MALNAŞ BĂI",159,MALNAŞ,64504,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:11:27",354,347,0,3,4,150,143,0,3,4,144,6,400,250,8,2,1,4,116,3,8,2
