precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL PRO ROMÂNIA-voturi","PACT PENTRU GALAȚI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL CONSERVATOR DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","RUSU DĂNUŢ-voturi"
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ŞTEFAN OCTAVIAN IOSIF",198,"MUNICIPIUL TECUCI",75203,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 22:50:45",1051,1041,2,8,0,449,441,0,8,0,435,14,1170,721,5,127,225,25,7,1,0,0,12,1,0,24,8
18,GALAŢI,"SCOALA GIMNAZIALĂ TUDOR PAMFILE",418,ŢEPU,77377,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:38:10",1152,1074,0,49,29,805,727,0,49,29,762,43,1286,481,2,98,354,61,0,0,2,0,13,201,0,30,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ UNIREA BRANIȘTEA",241,BRANIŞTEA,75711,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-15 13:27:43",1255,1215,3,8,29,743,706,0,8,29,717,26,1360,617,7,273,321,49,6,6,0,0,12,3,2,34,4
18,GALAŢI,"ȘCOALA GIMNAZIALĂ UNIREA BRANIȘTEA",242,BRANIŞTEA,75711,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-15 13:28:20",1054,1020,1,9,24,615,582,0,9,24,590,25,1145,530,0,186,294,40,5,5,1,1,18,7,0,30,3
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”VASILE ȘEICARU”OANCEA",369,OANCEA,76932,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:02:44",1359,1307,0,52,0,103,51,0,52,0,101,2,1543,1440,1,10,82,3,0,0,1,0,4,0,0,0,0
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”VICTOR ION POPA ” IVEŞTI (ŞCOALA GIMNAZIALA NR.3 IVEŞTI)",326,IVEŞTI,76601,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 12:47:04",1533,1505,0,13,15,974,946,0,13,15,862,112,1600,626,195,31,574,35,1,1,0,3,7,10,0,5,0
18,GALAŢI,"ŞCOALA MĂLURENI",366,NICOREŞTI,76807,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:08:42",167,159,0,8,0,97,89,0,8,0,93,4,179,82,1,35,38,10,0,1,0,0,2,2,0,3,1
18,GALAŢI,"ȘCOALA MÎNDRESTI",430,"VALEA MĂRULUI",77475,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 21:53:57",777,718,1,8,50,416,358,0,8,50,391,25,835,419,0,67,270,32,1,1,0,0,8,6,0,6,0
18,GALAŢI,"SCOALA NATALIA NEGRU",250,BUCIUMENI,75819,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 16:12:01",904,884,0,13,7,505,485,0,13,7,441,64,930,425,84,102,211,22,0,0,0,2,13,0,0,4,3
18,GALAŢI,"SCOALA NOUA - SAT CORNI",262,CORNI,76004,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:12:32",705,671,0,14,20,462,428,0,14,20,443,19,730,268,1,33,361,6,1,1,0,1,4,2,1,31,1
18,GALAŢI,"ŞCOALA NR. 1 BARCEA",222,BARCEA,75515,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:15:06",1056,1050,0,4,2,531,525,0,4,2,507,24,1161,630,23,258,170,24,0,0,0,0,17,5,0,10,0
18,GALAŢI,"ŞCOALA NR. 2 BARCEA",219,BARCEA,75515,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:39:04",819,817,0,0,2,387,385,0,0,2,370,17,902,515,5,193,124,28,0,0,0,0,4,1,0,13,2
18,GALAŢI,"ŞCOALA NR. 2 BARCEA",220,BARCEA,75515,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 23:47:37",880,873,0,7,0,405,398,0,7,0,389,16,962,557,3,171,150,34,0,1,0,1,9,2,1,11,6
18,GALAŢI,"ŞCOALA NR.2 IVEŞTI",325,IVEŞTI,76601,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:35:05",739,713,2,7,17,364,340,0,7,17,353,11,800,436,3,24,293,18,0,0,0,3,4,3,0,4,1
18,GALAŢI,"SCOALA NR.2 MOVILENI",351,MOVILENI,76745,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:49:34",1173,1141,0,13,19,585,553,0,13,19,532,53,1250,665,30,255,102,102,2,1,1,3,24,1,0,8,3
18,GALAŢI,"ŞCOALA NR. 3 BARCEA",221,BARCEA,75515,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 23:56:39",1011,1003,2,4,2,506,500,0,4,2,480,26,1105,599,3,210,193,49,2,0,1,1,8,4,0,7,2
18,GALAŢI,"ŞCOALA NR.3 COROD",267,COROD,75953,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:03:37",1445,1417,0,12,16,694,666,0,12,16,622,45,1600,933,3,77,492,40,0,0,0,1,2,1,1,2,3
18,GALAŢI,"ŞCOALA NR. 4 PODOLENI",223,BARCEA,75515,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:01:00",1323,1311,0,6,6,699,687,0,6,6,650,49,1450,751,22,278,275,64,2,0,1,1,2,2,0,3,0
18,GALAŢI,"ȘCOALA PRIMARĂ",260,CERŢEŞTI,75917,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:20:57",590,559,0,9,22,359,328,0,9,22,342,17,641,282,3,89,222,8,2,0,0,0,2,15,0,1,0
18,GALAŢI,"ȘCOALA PRIMARĂ",261,CERŢEŞTI,75917,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:38:44",578,544,0,12,22,390,356,0,12,22,365,25,596,206,3,88,249,9,3,1,0,2,4,0,0,6,0
18,GALAŢI,"ŞCOALA PRIMARĂ ANDRONACHI GOGA NR. 1 SAT ALDEŞTI",236,BEREŞTI-MERIA,75356,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 12:10:38",320,310,0,5,5,163,153,0,5,5,146,17,342,179,2,45,82,3,4,0,1,2,3,2,0,2,0
18,GALAŢI,"ȘCOALA PRIMARĂ CRĂIEȘTI",436,VÂRLEZI,77509,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:12:34",653,624,0,5,24,410,381,0,5,24,393,17,800,390,3,117,231,18,1,1,1,0,11,2,1,4,3
18,GALAŢI,"SCOALA PRIMARA ”ION VODA CEL VITEAZ ROSCANI",234,BĂNEASA,75686,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-15 10:42:32",458,438,0,5,15,275,255,0,5,15,254,21,566,291,9,49,170,19,0,0,0,0,5,1,0,1,0
18,GALAŢI,"ŞCOALA PRIMARĂ NR. 1 BRĂTULEŞTI",269,COROD,75953,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 18:10:46",483,475,0,5,3,245,237,0,5,3,233,12,540,295,4,38,171,7,0,0,0,1,6,3,0,1,2
18,GALAŢI,"SCOALA PRIMARĂ NR.1 CIŞMELE",399,SMÂRDAN,77224,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:45",1275,1263,2,3,7,671,661,0,3,7,643,28,1401,730,4,128,372,85,0,0,3,1,22,6,2,17,3
18,GALAŢI,"ȘCOALA PRIMARĂ NR. 1 GÂRBOVĂȚ",311,GHIDIGENI,76406,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:36",233,220,0,13,0,115,102,0,13,0,113,2,242,127,3,66,36,3,0,0,0,0,3,0,0,2,0
18,GALAŢI,"ȘCOALA PRIMARĂ NR. 1 GEFU",312,GHIDIGENI,76406,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:04:32",892,881,0,9,2,567,556,0,9,2,523,44,993,426,1,275,215,19,2,0,0,0,2,8,0,0,1
18,GALAŢI,"ŞCOALA PRIMARĂ NR.1 IONĂŞEŞTI",365,NICOREŞTI,76807,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 12:28:19",553,544,0,9,0,289,280,0,9,0,274,15,598,309,1,149,55,49,0,1,1,0,11,2,0,4,1
18,GALAŢI,"ȘCOALA PRIMARĂ NR. 1 IZVOARELE",396,"SLOBOZIA CONACHI",77180,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:34",794,755,3,2,34,461,424,1,2,34,454,7,876,415,1,45,322,56,0,3,1,2,16,2,1,5,0
18,GALAŢI,"ȘCOALA PRIMARĂ NR.1 SAT GĂNEȘTI",257,CAVADINEŞTI,75864,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:32:13",757,722,0,17,18,395,360,0,17,18,381,14,780,385,2,100,239,20,1,1,0,2,4,5,1,6,0
18,GALAŢI,"ȘCOALA PRIMARĂ NR.1 SAT VĂDENI",258,CAVADINEŞTI,75864,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:23:40",343,314,0,19,10,240,211,0,19,10,230,10,368,128,4,92,123,2,1,1,0,0,2,2,0,2,1
18,GALAŢI,"SCOALA PRIMARA NR.1 SAT VISINA, COMUNA POIANA, JUDETUL GALATI",381,POIANA,77587,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 10:32:17",416,378,0,20,18,268,230,0,20,18,248,20,400,132,2,49,165,16,0,0,3,0,9,2,0,1,1
18,GALAŢI,"SCOALA PRIMARA NR.3",254,CAVADINEŞTI,75864,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:09",204,176,0,20,8,120,101,0,11,8,115,5,189,69,1,49,55,7,0,0,0,0,1,0,0,2,0
18,GALAŢI,"SCOALA PRIMARĂ SLOBOZIA BLĂNEASA",360,NEGRILEŞTI,77579,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:51:07",871,805,0,45,21,553,487,0,45,21,518,35,900,347,2,37,420,24,3,1,1,2,15,5,0,5,3
18,GALAŢI,"ȘCOALA PRIMARĂ VAMEȘ",379,PISCU,76996,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 21:22:32",425,411,0,7,7,200,186,0,7,7,186,14,500,300,5,10,114,15,15,2,0,1,4,8,8,4,0
18,GALAŢI,"ȘCOALA PROFESIONALĂ „HORTENSIA PAPADAT – BENGESCU”",328,IVEŞTI,76601,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-15 11:39:07",1088,1051,1,21,15,652,631,0,6,15,528,103,1200,548,88,24,368,19,1,2,0,0,11,7,0,7,1
18,GALAŢI,"ȘCOALA PROFESIONALĂ „HORTENSIA PAPADAT – BENGESCU”",327,IVEŞTI,76601,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-15 11:25:08",971,952,0,6,13,451,432,0,6,13,434,17,1053,602,23,30,325,36,0,0,0,2,9,0,0,7,2
18,GALAŢI,"SCOALA SFINTUL NICOLAE",431,VÂNĂTORI,75150,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:21:11",1353,1344,2,6,1,719,712,0,6,1,705,14,1470,751,5,79,480,39,4,9,1,1,15,9,1,54,8
18,GALAŢI,"SCOALA SFINTUL NICOLAE",432,VÂNĂTORI,75150,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:09:49",1287,1277,1,9,0,725,716,0,9,0,705,20,1401,676,5,57,531,37,2,18,0,0,15,1,1,36,2
18,GALAŢI,"SCOALA SMARANDA BRAESCU",251,BUCIUMENI,75819,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 16:20:25",393,363,0,24,6,255,225,0,24,6,238,17,408,153,5,44,160,16,0,1,0,2,6,1,0,3,0
18,GALAŢI,"SCOALA TATARCA",417,TULUCEŞTI,77331,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:53:24",622,599,0,4,19,279,256,0,4,19,266,13,673,394,3,32,186,18,1,3,0,4,9,2,0,6,2
18,GALAŢI,"SCOALA TULUCESTI",414,TULUCEŞTI,77331,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:33:33",1995,1962,2,6,25,924,893,0,6,25,891,33,2191,1267,1,134,611,61,1,8,1,1,32,13,0,24,4
18,GALAŢI,"ŞCOALA VECHE ŞIVIŢA",416,TULUCEŞTI,77331,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 15:34:01",1011,988,0,6,17,454,431,0,6,17,427,21,1105,651,3,79,274,38,1,2,0,0,9,7,0,10,4
18,GALAŢI,"SPAŢIU ADMINISTRATIV",202,"MUNICIPIUL TECUCI",75203,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 23:18:12",1155,1148,0,7,0,488,481,0,7,0,462,26,1270,782,6,151,217,26,17,1,2,2,14,6,1,16,3
18,GALAŢI,"SPAŢIU ADMINISTRATIV",203,"MUNICIPIUL TECUCI",75203,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 23:34:37",960,949,0,7,4,494,483,0,7,4,472,19,1050,556,1,207,182,35,21,1,1,4,5,4,0,9,2
18,GALAŢI,"SPAŢIU ALIMENTAŢIE PUBLICĂ OBOR",184,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 20:42:24",1555,1531,11,9,4,628,615,0,9,4,600,28,1690,1062,6,183,313,30,12,1,2,4,22,3,1,13,10
18,GALAŢI,"STAȚIE DE POMPARE APE UZATE S.C. APĂ-CANAL S.A.",73,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:23",488,480,0,8,0,182,174,0,8,0,176,6,500,318,0,12,90,20,4,10,0,3,6,19,0,7,5
18,GALAŢI,"UNIVERSITATEA ”DUNĂREA DE JOS” GALAȚI (UNIVERSITATEA GALAŢI)",37,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:59:45",1362,1335,8,5,14,509,490,0,5,14,488,21,1600,1091,7,47,237,29,8,58,1,0,24,12,2,51,12
