precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 113",743,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:20:40",1917,1899,5,13,0,845,832,0,13,0,818,27,2101,1253,383,82,16,71,24,204,38
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 113",741,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 03:54:35",1691,1679,3,9,0,739,730,0,9,0,719,20,1900,1161,346,80,14,52,25,181,21
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 113",742,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 08:02:01",1738,1724,0,13,1,823,809,0,13,1,800,23,1900,1077,362,81,13,72,17,221,34
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 113",744,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 08:03:49",1850,1827,14,9,0,855,832,14,9,0,813,13,2000,1174,363,72,12,66,34,238,28
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 113",740,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:04:39",1722,1709,1,12,0,745,733,0,12,0,725,20,1900,1155,376,59,8,39,36,184,23
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 113",739,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:20:48",1657,1635,8,14,0,815,801,0,14,0,798,17,1800,985,393,81,12,54,26,182,50
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 119",822,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:43:43",1457,1446,4,7,0,497,490,0,7,0,479,18,1600,1103,231,63,12,23,33,97,20
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 119",825,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:28:56",1843,1838,0,5,0,755,750,0,5,0,718,37,2000,1245,376,102,8,52,33,117,30
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 119",824,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:01:59",1844,1836,1,7,0,734,727,0,7,0,710,24,2000,1266,364,68,17,37,27,151,46
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 119",823,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:55:41",1806,1796,6,4,0,818,814,0,4,0,786,32,1900,1082,422,80,12,46,32,156,38
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 119",821,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 02:53:15",1689,1680,8,1,0,568,567,0,1,0,546,21,1800,1232,277,62,4,30,47,81,45
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 119",826,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 07:52:47",1796,1793,0,3,0,652,649,0,3,0,622,30,2000,1345,317,69,11,21,62,103,39
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 119",827,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 03:49:44",1257,1250,2,5,0,502,497,0,5,0,490,12,1400,898,253,54,10,28,15,103,27
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 119",828,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 03:40:54",1404,1220,180,4,0,472,468,0,4,0,460,12,1300,828,219,43,14,21,23,103,37
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 129",837,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:42:19",1279,1269,4,6,0,529,523,0,6,0,512,17,1400,871,260,53,9,43,22,104,21
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 129",833,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:52:42",1294,1288,1,5,0,605,600,0,5,0,589,16,1401,796,281,56,12,34,17,164,25
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 129",835,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:54:00",1566,1552,4,10,0,680,670,0,10,0,655,25,1700,1020,336,69,14,42,40,126,28
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 129",834,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:25:45",1429,1426,0,3,0,703,700,0,3,0,691,12,1600,897,306,68,19,38,33,209,18
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 129",836,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:13:56",1542,1534,2,6,0,755,749,0,6,0,722,33,1708,953,340,77,17,63,34,159,32
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 129",838,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:33:20",1335,1330,2,3,0,605,602,0,3,0,582,23,1400,795,301,58,10,40,26,132,15
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 133",731,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:06:14",1433,1421,0,12,0,645,633,0,12,0,624,21,1700,1055,322,56,13,40,30,131,32
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 133",730,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 09:20:59",1548,1460,1,9,78,697,610,0,9,78,661,13,1800,1117,330,81,17,29,37,135,32
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 133",729,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:16:33",1505,1482,2,11,10,636,615,0,11,10,609,27,1800,1161,321,68,14,42,33,111,20
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 133",726,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 07:22:34",1488,1447,2,8,31,693,654,0,8,31,637,20,1696,1039,318,78,9,37,19,149,27
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 133",727,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 08:40:47",1492,1460,4,8,20,699,673,0,8,18,676,23,1814,1101,334,55,10,57,17,165,38
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 133",728,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:07:22",1388,1376,2,5,5,644,634,0,5,5,629,15,1700,1056,334,66,10,33,28,138,20
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 133",725,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:01:42",1462,1445,6,11,0,557,545,1,11,0,541,16,1800,1243,265,50,9,30,25,139,23
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 133",724,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 08:53:17",1739,1721,0,6,12,671,653,0,6,12,656,15,2100,1426,340,78,18,42,25,133,20
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 165",815,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:39:10",1732,1718,8,6,0,616,610,0,6,0,600,16,1900,1284,316,89,10,35,27,98,25
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 165",817,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 03:59:45",1737,1727,2,7,1,714,706,0,7,1,698,16,1900,1186,382,98,18,26,40,107,27
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 165",813,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:42:23",1732,1724,5,3,0,677,674,0,3,0,661,16,1900,1221,332,56,14,56,30,134,39
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 165",812,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:55:02",1653,1645,1,7,0,605,597,1,7,0,593,11,1800,1196,328,56,5,30,26,115,33
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 165",816,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:27:07",1557,1549,3,5,0,617,612,0,5,0,598,19,8500,7883,309,66,6,31,42,100,44
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 165",820,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:57:00",1701,1700,0,1,0,592,591,0,1,0,576,16,1900,1308,273,69,17,44,51,85,37
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 165",814,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:01:37",1653,1648,1,4,0,576,572,0,4,0,565,11,1800,1224,279,69,8,35,52,93,29
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 165",818,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:13:05",1845,1831,2,12,0,758,746,0,12,0,737,21,2000,1242,341,66,12,48,35,193,42
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 165",819,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 07:26:28",1898,1888,5,5,0,738,733,0,5,0,700,38,2000,1262,340,80,22,38,41,144,35
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 189",772,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:36:01",1274,1262,2,9,1,550,540,0,9,1,537,13,1400,850,240,56,13,54,15,141,18
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 189",771,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:38:48",928,922,0,6,0,346,340,0,6,0,335,11,1000,654,166,45,14,21,19,58,12
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 189",774,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:38:45",1506,1500,2,3,1,627,623,0,3,1,606,21,1613,986,341,55,6,34,20,129,21
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 189",773,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 08:24:30",1788,1787,0,1,0,663,662,0,1,0,632,28,1900,1239,302,71,12,30,23,171,23
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 189",776,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:44:07",964,958,1,5,0,398,393,0,5,0,390,8,1000,602,187,39,6,35,7,101,15
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 189",777,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:17:22",1314,1308,2,4,0,666,662,0,4,0,648,18,1402,736,342,80,7,30,14,158,17
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 189",775,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:57:40",1215,1210,0,5,0,494,489,0,5,0,469,25,1300,806,228,46,9,23,28,102,33
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",701,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:36:19",1272,1260,4,8,0,584,576,0,8,0,559,25,1399,815,302,48,8,38,26,118,19
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",704,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:01:32",1207,1198,1,4,4,599,591,0,4,4,577,22,1500,901,243,82,8,33,13,182,16
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",699,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:56:54",1236,1218,0,17,1,579,561,0,17,1,560,19,1399,820,270,54,8,43,18,155,12
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",702,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:29:17",1235,1222,3,9,1,533,523,0,9,1,521,12,1300,767,231,59,7,34,32,143,15
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",707,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:54:41",1225,1214,3,8,0,474,466,0,8,0,461,13,1300,826,173,52,16,36,39,117,28
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",698,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:10:25",1562,1551,2,9,0,725,716,0,9,0,709,16,1700,975,326,71,14,38,29,206,25
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",706,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:18:13",1691,1675,6,10,0,790,780,0,10,0,770,20,1797,1007,289,80,19,79,23,248,32
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",703,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:53:49",1066,1054,5,7,0,447,439,1,7,0,440,7,1200,753,217,32,7,28,15,129,12
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",700,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:37:40",1225,1208,8,9,0,612,603,0,9,0,600,12,1300,688,267,75,7,48,10,177,16
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 190",705,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 07:51:39",1601,1585,7,9,0,794,785,0,9,0,771,23,1794,1000,319,72,28,55,24,240,33
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 190",696,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 12:10:03",1545,1530,9,6,0,853,847,0,6,0,839,14,1700,847,330,49,16,76,27,320,21
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 190",708,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 03:25:20",1152,1141,2,9,0,407,398,0,9,0,401,6,1300,893,172,46,8,12,14,131,18
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 190",697,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:28:15",1492,1473,8,11,0,773,761,1,11,0,756,17,1600,827,306,86,16,64,29,230,25
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 190",695,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 07:45:02",1075,1063,3,9,0,523,514,0,9,0,513,10,1198,675,211,37,15,43,20,175,12
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 190",693,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 12:37:02",1592,1545,31,16,0,781,764,1,16,0,767,9,1700,919,285,54,7,103,18,286,14
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 190",694,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-11 11:13:38",1266,1252,8,6,0,566,560,0,6,0,553,13,1400,834,234,44,7,56,9,185,18
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 194",783,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:53:52",870,865,0,5,0,403,398,0,5,0,384,19,1000,597,198,41,6,23,15,86,15
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 194",787,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:03:17",1151,1138,2,11,0,546,535,0,11,0,527,19,1200,654,260,48,10,27,17,142,23
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 194",786,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 03:18:00",1084,1074,5,5,0,468,463,0,5,0,447,19,1400,934,218,50,15,32,8,95,29
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 194",784,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 07:14:58",1197,1185,1,11,0,532,521,0,11,0,510,22,1300,768,242,46,4,39,18,134,27
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 194",785,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 07:33:15",1449,1434,4,11,0,635,624,0,11,0,615,19,1598,963,306,61,17,33,17,162,19
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 194",782,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 08:07:52",942,935,1,6,0,453,447,0,6,0,435,18,1000,547,183,49,6,40,25,121,11
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 194",789,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 09:48:26",1127,1121,0,4,2,510,504,0,4,2,483,17,1200,697,225,50,8,24,15,131,30
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 194",788,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 07:34:33",932,922,3,7,0,385,378,0,7,0,370,15,1001,616,190,32,7,27,6,96,12
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 308",811,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:13:47",1453,1447,1,5,0,572,567,0,5,0,558,14,1600,1028,287,78,11,22,31,95,34
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 308",808,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:13:17",1258,1248,4,6,0,577,571,0,6,0,558,19,1400,823,285,54,11,25,31,120,32
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 308",809,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:47:54",1152,1146,2,4,0,516,512,0,4,0,492,24,1200,684,256,64,11,17,31,84,29
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 308",810,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 03:12:55",1341,1335,1,5,0,551,546,0,5,0,534,17,1400,837,241,63,15,27,22,136,30
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 308",806,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:55:42",1403,1389,5,9,0,555,546,0,9,0,541,14,1495,940,268,69,19,30,18,106,31
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 308",807,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:32:38",1336,1328,7,0,1,614,613,0,0,1,603,11,1400,786,335,49,12,39,28,100,40
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 79",673,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 10:13:08",1001,966,17,14,4,449,431,0,14,4,433,10,1200,751,165,54,5,39,9,149,12
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 79",672,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:57:45",886,861,20,5,0,372,367,0,5,0,371,1,1000,628,157,55,3,26,11,108,11
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 79",674,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-12 00:50:15",1342,1308,19,14,1,561,546,0,14,1,547,13,1499,938,184,61,2,45,23,203,29
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",753,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:41:59",1566,1502,55,9,0,656,647,0,9,0,632,24,1600,941,285,52,17,46,37,162,33
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",751,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:44:47",1081,1070,3,7,1,513,505,0,7,1,490,23,1200,687,230,57,19,33,29,111,11
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",750,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:34:43",898,889,2,7,0,433,426,0,7,0,415,18,1002,569,186,43,4,29,20,115,18
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",754,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 03:59:13",1131,1117,6,8,0,501,493,0,8,0,484,17,1200,699,237,60,9,29,16,111,22
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",752,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:46:40",1050,1035,0,14,1,436,421,0,14,1,417,19,1100,664,170,50,4,39,15,118,21
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",686,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 04:39:52",1450,1229,213,8,0,662,654,0,8,0,648,12,1400,740,224,51,9,52,20,265,27
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",685,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 07:05:58",1303,1285,9,9,0,602,593,0,9,0,587,15,1405,803,238,48,8,51,18,198,26
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",688,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:40:21",980,970,0,10,0,549,539,0,10,0,533,6,1100,561,198,51,3,33,18,219,11
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",684,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 07:54:38",1173,1157,6,9,1,560,550,0,9,1,550,10,1300,740,215,55,7,44,13,207,9
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",687,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:45:02",1191,1173,6,12,0,623,611,0,12,0,613,10,1300,677,216,46,8,54,14,256,19
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 97",691,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:18:59",1004,998,0,6,0,505,499,0,6,0,495,10,1100,595,171,45,8,42,16,197,16
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 97",690,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:30:00",1490,1442,40,8,0,712,704,0,8,0,697,15,1600,888,249,48,7,76,17,289,11
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 97",692,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 07:00:12",906,890,6,10,0,466,456,0,10,0,452,14,1000,534,177,31,6,42,14,167,15
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 97",689,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:03:16",1204,1111,9,84,0,561,549,0,12,0,542,15,1200,641,201,60,6,43,24,192,16
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 99",845,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 06:31:52",1447,1434,3,9,1,639,629,0,9,1,623,16,1601,962,317,88,14,46,32,105,21
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 99",847,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 05:46:35",1423,1413,4,5,1,559,553,0,5,1,547,11,1500,941,274,78,16,30,21,106,22
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 99",846,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 13:08:11",1774,1764,1,9,0,732,723,0,9,0,702,30,1900,1168,338,88,8,35,53,139,41
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 99",848,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,CL,CL_SV_SECTOR,"2024-06-10 03:37:56",1674,1666,3,5,0,652,647,0,5,0,626,26,1800,1148,330,97,14,27,40,82,36
