precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SIMIONCA IONUŢ-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","SIGHIARTĂU ROBERT-IONATAN-PARTIDUL NAȚIONAL LIBERAL-voturi","TALOŞ MIRCEA-PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","FLOREAN OVIDIU-IOSIF-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MOLDOVAN EMIL-RADU-PARTIDUL SOCIAL DEMOCRAT-voturi","SAS LÓRÁNT-ZOLTAN-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA BOZIEŞ",110,CHIOCHIŞ,33015,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:21:09",512,489,0,2,21,352,329,0,2,21,347,5,510,158,6,108,0,18,208,7
6,BISTRIŢA-NĂSĂUD,"GRADINITA CU PROGRAM NORMAL",191,MILAŞ,33881,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:30:42",592,568,2,8,14,382,359,1,8,14,379,3,642,260,2,226,3,27,121,0
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚĂ CU PROGRAM NORMAL",233,RODNA,34333,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:59:22",169,158,0,8,3,114,103,0,8,3,112,2,200,86,8,14,0,6,84,0
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL CĂIANU MARE",102,"CĂIANU MIC",32811,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:58:30",439,423,0,1,15,233,217,0,1,15,228,5,480,247,3,25,1,7,192,0
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL COLDĂU",67,"ORAŞ BECLEAN",32483,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:20:43",649,639,0,4,6,338,328,0,4,6,331,7,700,362,29,115,4,14,156,13
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL DEALU ŞTEFĂNIŢEI",235,ROMULI,34360,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:51:14",379,364,0,4,11,291,276,0,4,11,280,11,400,109,2,128,1,20,126,3
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL ”DIMITRIE COJOCARU” SLĂTINIŢA",54,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:55:51",631,621,1,9,0,256,247,0,9,0,246,10,700,444,7,134,0,24,80,1
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL GHINDA",51,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:04:24",683,673,3,7,0,321,314,0,7,0,314,7,750,429,15,212,2,16,66,3
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL NR. 10",12,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:30:45",1271,1258,2,10,1,579,568,0,10,1,572,7,1350,771,32,178,7,35,307,13
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL NR. 16",35,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:54:09",561,547,3,11,0,558,547,0,11,0,543,15,1300,742,31,195,3,30,272,12
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL NR. 2",81,"ORAŞ SÂNGEORZ-BĂI",32599,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:57:39",1334,1327,2,5,0,757,752,0,5,0,741,15,1500,744,46,451,8,24,208,4
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL NR. 4 SÂNGEORZ-BĂI",80,"ORAŞ SÂNGEORZ-BĂI",32599,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:04:30",1358,1346,1,11,0,643,632,0,11,0,612,31,1500,857,21,312,3,45,231,0
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL NR. 7",44,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:28:38",962,956,1,4,1,469,464,0,4,1,462,7,1051,582,29,193,8,23,202,7
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL NR. 7",43,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:13:47",1147,1118,0,29,0,602,573,0,29,0,594,8,1252,650,13,196,9,27,308,41
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL NR. 9",28,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:17",1200,1177,8,14,1,599,584,0,14,1,588,11,1300,701,32,212,7,24,295,18
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL PARVA",213,PARVA,34155,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:35:31",996,986,0,1,9,633,623,0,1,9,613,20,1093,460,39,121,1,74,377,1
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL RUSU DE JOS",69,"ORAŞ BECLEAN",32483,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:24:24",283,274,0,7,2,163,154,0,7,2,155,8,300,137,3,47,1,6,98,0
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL UNIREA",55,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 16:17:01",1910,1901,4,5,0,974,969,0,5,0,958,16,2100,1126,57,369,8,40,470,14
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM NORMAL UNIREA",56,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 16:11:45",1703,1689,5,8,1,873,864,0,8,1,857,16,1850,977,39,328,2,34,445,9
6,BISTRIŢA-NĂSĂUD,"GRĂDINIȚA CU PROGRAM NORMAL VALEA VIILOR",66,"ORAŞ BECLEAN",32483,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:18:59",363,344,7,7,5,207,195,0,7,5,198,9,401,194,12,61,1,12,105,7
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”CĂSUŢA CU POVEŞTI”",24,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:30:42",1160,1151,0,9,0,469,460,0,9,0,459,10,1300,831,40,138,12,28,221,20
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”DUMBRAVA MINUNATĂ”",2,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:28:35",1029,1016,5,8,0,395,386,1,8,0,367,19,1100,705,13,144,8,33,163,6
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 12",34,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:35:49",1215,1211,0,4,0,541,537,0,4,0,529,12,1342,801,31,181,13,25,275,4
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 13",38,"MUNICIPIUL BISTRIŢA",32394,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:50:04",1239,1225,3,10,1,596,585,0,10,1,581,15,1400,804,57,214,5,19,274,12
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 6",5,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:33:23",1352,1345,1,5,1,613,607,0,5,1,600,13,1500,887,49,192,5,32,309,13
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 6",6,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 17:45:29",1288,1277,3,8,0,507,499,0,8,0,496,3,1400,893,39,170,8,31,234,14
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”RAZĂ DE SOARE”",46,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:57:08",1263,1256,1,5,1,599,593,0,5,1,593,4,1350,751,53,202,9,30,287,12
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”TRENULEŢUL VESELIEI”",20,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:41:57",1261,1235,0,16,10,543,517,0,16,10,527,16,1343,800,30,163,20,39,254,21
6,BISTRIŢA-NĂSĂUD,"GRĂDINIŢA ENCIU",178,MATEI,33658,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:49:14",92,84,0,4,4,92,84,0,4,4,82,10,150,58,1,35,0,1,43,2
6,BISTRIŢA-NĂSĂUD,"LICEUL CREȘTIN LOGOS",50,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:06:19",897,890,0,7,0,465,458,0,7,0,453,12,985,520,20,183,5,13,224,8
6,BISTRIŢA-NĂSĂUD,"LICEUL CU PROGRAM SPORTIV",49,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:47:32",1542,1520,7,15,0,815,800,0,15,0,799,16,1700,885,45,338,6,27,373,10
6,BISTRIŢA-NĂSĂUD,"LICEUL CU PROGRAM SPORTIV",48,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:52:32",1303,1268,6,6,23,587,558,0,6,23,581,6,1400,813,41,211,5,48,267,9
6,BISTRIŢA-NĂSĂUD,"LICEUL DE MUZICĂ ”TUDOR JARDA”",3,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:14:43",1179,1118,3,34,24,507,471,0,12,24,483,24,1250,743,31,161,10,29,237,15
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC",21,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:49",1831,1795,7,11,18,817,789,0,11,17,800,17,2000,1183,45,333,6,36,356,24
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC AGRICOL BECLEAN",64,"ORAŞ BECLEAN",32483,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:15:12",1541,1527,1,11,2,783,770,0,11,2,771,12,1700,917,51,261,9,35,400,15
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC ECONOMIC NĂSĂUD",72,"ORAŞ NĂSĂUD",32544,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:35:03",1097,1085,4,8,0,517,508,1,8,0,505,12,1200,683,7,289,3,15,190,1
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC FELDRU",135,FELDRU,33248,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:45:53",1360,1350,0,4,6,657,647,0,4,6,631,26,1500,843,16,245,1,13,351,5
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC ”GRIGORE MOISIL”",17,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:25:51",1593,1582,0,11,0,739,728,0,11,0,729,10,1750,1011,34,244,9,35,379,28
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC ”GRIGORE MOISIL”",16,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:57:20",1712,1697,5,10,0,821,811,0,10,0,805,16,1891,1070,60,272,8,45,401,19
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC GRIGORE MOISIL",18,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:26:43",1578,1566,3,9,0,665,656,0,9,0,657,8,1700,1035,40,264,9,37,301,6
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC GRIGORE MOISIL",19,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 15:12:46",1812,1796,6,10,0,850,840,0,10,0,824,26,1993,1143,44,316,10,57,378,19
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC MAIERU",171,MAIERU,33621,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:46:29",1263,1252,2,1,8,807,798,0,1,8,780,27,1400,593,7,273,7,91,396,6
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC MAIERU",172,MAIERU,33621,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:47:22",949,946,2,0,1,564,563,0,0,1,552,12,1050,486,7,177,4,65,299,0
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC MAIERU",170,MAIERU,33621,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:42:54",1022,1006,1,0,15,673,658,0,0,15,661,12,1100,427,11,169,1,60,420,0
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC ŞCOALA GENERALĂ",154,LECHINŢA,33435,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:34:03",1205,1182,1,8,14,644,622,0,8,14,629,15,1300,656,8,139,5,47,428,2
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC SILVIC ”TRANSILVANIA” NĂSĂUD",73,"ORAŞ NĂSĂUD",32544,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:40:29",1285,1277,0,5,3,569,561,0,5,3,560,9,1400,831,11,293,0,24,229,3
6,BISTRIŢA-NĂSĂUD,"LICEUL TEHNOLOGIC TELCIU",291,TELCIU,35054,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:20:54",1179,1160,1,8,10,657,639,0,8,10,628,29,1300,643,112,246,1,95,169,5
6,BISTRIŢA-NĂSĂUD,"LICEUL TEORETIC ”SOLOMON HALIȚĂ”",82,"ORAŞ SÂNGEORZ-BĂI",32599,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:00:36",1290,1277,1,9,3,617,605,0,9,3,603,14,1387,770,42,341,2,18,197,3
6,BISTRIŢA-NĂSĂUD,"OCOLUL SILVIC TELCIU",293,TELCIU,35054,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:25:55",934,921,1,2,10,517,505,0,2,10,493,24,1000,483,145,165,3,56,123,1
6,BISTRIŢA-NĂSĂUD,"POLIȚIA LOCALĂ-PUNCT DE LUCRU SUBCETATE",22,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:25:44",1440,1431,2,7,0,836,829,0,7,0,810,26,1550,714,43,337,3,43,368,16
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI BRANIŞTEA",89,BRANIŞTEA,32660,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:27:46",961,916,3,10,32,620,577,1,10,32,595,25,998,378,41,259,4,18,254,19
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI BUDACU DE JOS",92,"BUDACU DE JOS",32704,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:16:07",786,776,0,2,8,422,412,0,2,8,401,21,890,468,5,72,3,71,247,3
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI CĂIANU MIC",101,"CĂIANU MIC",32811,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 16:08:06",1202,1159,1,3,39,642,600,0,3,39,618,24,1300,658,14,78,0,25,501,0
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI CHIOCHIŞ",108,CHIOCHIŞ,33015,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:11:16",293,283,0,0,10,193,183,0,0,10,182,11,300,107,7,54,2,16,100,3
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI FELDRU",134,FELDRU,33248,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:43:41",1464,1446,4,10,4,734,720,0,10,4,703,31,1600,866,27,278,7,27,360,4
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ILVA MARE",145,"ILVA MARE",33337,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:28:25",877,847,0,2,28,560,530,0,2,28,547,13,950,390,19,198,21,20,287,2
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ILVA MARE",144,"ILVA MARE",33337,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:24:54",1021,993,1,0,27,719,692,0,0,27,692,27,1112,393,16,248,11,20,396,1
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI LECHINȚA",153,LECHINŢA,33435,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 13:31:47",1189,1175,0,2,12,605,591,0,2,12,583,22,1300,695,14,93,1,18,456,1
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI NUŞENI",207,NUŞENI,34075,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:21",747,649,1,33,64,516,419,0,33,64,500,16,760,244,56,123,0,8,281,32
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI PETRU RAREŞ",215,"PETRU RAREŞ",34173,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 11:36:21",1395,1354,3,14,24,826,788,0,14,24,788,38,1550,724,25,414,13,74,251,11
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI RODNA",231,RODNA,34333,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:31:23",1432,1398,2,0,32,916,884,0,0,32,899,17,1550,634,83,199,3,77,532,5
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI RUNCU SALVEI",236,"RUNCU SALVEI",179944,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:51:28",1016,981,0,7,28,824,789,0,7,28,791,33,1100,276,6,389,2,14,380,0
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI SALVA",237,SALVA,34397,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 17:48:41",1083,994,0,39,50,825,736,0,39,50,797,24,1096,271,11,385,7,32,359,3
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ŞANŢ",250,ŞANŢ,34618,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:07:42",1293,1257,0,12,24,993,957,0,12,24,959,34,1400,407,29,492,3,36,399,0
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ŞIEU",253,ŞIEU,34645,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:36",1077,1062,1,0,14,651,637,0,0,14,639,12,1200,549,11,158,5,38,424,3
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ŞIEU-ODORHEI",262,ŞIEU-ODORHEI,34770,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:09:15",590,585,0,2,3,374,369,0,2,3,354,20,650,276,24,96,1,25,200,8
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ŞIEUŢ",269,ŞIEUŢ,34850,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 14:56:19",560,526,1,20,13,436,402,1,20,13,420,15,620,185,13,131,7,27,240,2
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI ŞINTEREAG",273,ŞINTEREAG,34903,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 12:09:35",812,786,3,1,22,487,464,0,1,22,470,17,940,453,18,189,1,18,232,12
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI SPERMEZEU",245,SPERMEZEU,34547,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:55:55",1396,1380,0,5,11,754,738,0,5,11,737,17,1500,746,8,488,5,44,190,2
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA COMUNEI TEACA",285,TEACA,34985,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:53:14",768,753,0,7,8,452,437,0,7,8,427,25,850,398,31,139,6,39,200,12
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA MUNICIPIULUI BISTRIŢA, DIRECŢIA ECONOMICĂ-VENITURI",4,"MUNICIPIUL BISTRIŢA",32394,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 17:28:21",1990,1979,0,10,1,987,976,0,10,1,967,20,2150,1163,45,370,12,37,486,17
6,BISTRIŢA-NĂSĂUD,"PRIMĂRIA ORAȘULUI BECLEAN",60,"ORAŞ BECLEAN",32483,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:07:01",1748,1641,2,74,31,894,854,0,9,31,877,17,1800,906,38,346,5,42,430,16
6,BISTRIŢA-NĂSĂUD,"”ROTARY CLUB” BISTRIŢA NOSA",45,"MUNICIPIUL BISTRIŢA",32394,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 16:57:15",1016,995,13,4,4,1016,995,13,4,4,998,14,2243,1227,70,335,10,46,516,21
6,BISTRIŢA-NĂSĂUD,"SALA DE NUNŢI BISTRIŢA BÎRGĂULUI",87,"BISTRIŢA BÂRGĂULUI",32633,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:35",1042,1033,1,5,3,516,508,0,5,3,499,17,1100,584,38,94,12,42,305,8
6,BISTRIŢA-NĂSĂUD,"SALA DE SPORT URMENIŞ",306,URMENIŞ,35312,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:03:08",717,715,0,2,0,440,438,0,2,0,403,37,800,360,9,266,1,27,95,5
6,BISTRIŢA-NĂSĂUD,"ŞCOALA CLASELE I - IV PETRIŞ",107,CETATE,32884,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:11:10",1059,1036,3,9,11,713,693,0,9,11,687,26,1123,410,20,358,3,50,255,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ AGRIEŞ",280,TÂRLIŞUA,35152,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:23:16",731,680,0,13,38,554,503,0,13,38,539,15,800,246,3,101,0,18,415,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ AGRIŞU DE JOS",263,ŞIEU-ODORHEI,34770,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:13:53",286,280,0,6,0,177,171,0,6,0,172,5,300,123,4,24,0,59,83,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ ALUNIŞUL",311,ZAGRA,35429,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:10:43",172,160,0,4,8,142,130,0,4,8,142,0,200,58,2,19,0,2,119,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ ARDAN",254,ŞIEU,34645,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:14",574,572,0,2,0,350,348,0,2,0,336,14,600,250,2,70,1,14,248,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ BECLENUŢ",65,"ORAŞ BECLEAN",32483,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:17:05",330,321,0,7,2,195,186,0,7,2,184,11,350,155,8,76,1,11,87,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ BORLEASA",281,TÂRLIŞUA,35152,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:06:02",296,286,0,2,8,181,171,0,2,8,174,7,297,116,1,59,1,3,110,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ CEPARI",130,DUMITRA,33202,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:39:17",960,939,1,6,14,565,545,0,6,14,548,17,1041,476,27,297,0,39,176,9
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ CICEU-CORABIA",125,CICEU-MIHĂIEŞTI,179953,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:23:56",117,105,0,10,2,79,67,0,10,2,75,4,120,41,23,10,0,7,34,1
6,BISTRIŢA-NĂSĂUD,"ȘCOALA GENERALĂ CLASELE I - IV NEPOS",138,FELDRU,33248,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:53:00",1553,1532,2,6,13,754,734,1,6,13,722,32,1598,844,22,329,0,15,353,3
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ CRISTEŞTII CICEULUI",303,URIU,35269,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:33:03",1011,979,1,14,17,581,550,0,14,17,561,20,1090,509,16,321,4,17,203,0
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ CRISTUR-ŞIEU",267,ŞIEU-ODORHEI,34770,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 15:24:01",379,372,2,4,1,246,241,0,4,1,239,7,400,154,4,123,1,24,85,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ DELURENI",307,URMENIŞ,35312,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:10:37",249,246,0,3,0,146,143,0,3,0,141,5,250,104,3,75,1,8,52,2
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ DIPŞA CLASELE I - IV",141,"GALAŢII BISTRIŢEI",33275,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:51:01",684,674,0,1,9,354,344,0,1,9,344,10,700,346,18,74,1,12,234,5
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ DUMITRA",128,DUMITRA,33202,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:34:25",1128,1098,5,7,18,663,638,0,7,18,642,21,1228,565,126,154,2,49,297,14
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ DUMITRA",129,DUMITRA,33202,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:36:54",1475,1465,1,4,5,892,883,0,4,5,871,21,1600,708,120,329,2,95,299,26
