precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL PRO ROMÂNIA-voturi","PACT PENTRU GALAȚI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL CONSERVATOR DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","RUSU DĂNUŢ-voturi"
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 16 (ȘCOALA GENERALĂ ”NICOLAE BĂLCESCU” - ȘCOALA GENERALĂ NR. 16)",33,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:40:45",1236,1224,1,11,0,527,516,0,11,0,504,23,1200,673,15,49,208,42,7,59,5,2,28,10,5,62,12
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 16 (ȘCOALA GENERALĂ ”NICOLAE BĂLCESCU” - ȘCOALA GENERALĂ NR. 16)",30,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:30:43",1252,1243,1,7,1,525,517,0,7,1,498,19,1200,683,4,49,232,42,4,48,4,5,22,17,0,55,16
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 17 (ȘCOALA GENERALĂ ”NICHITA STĂNESCU” - ȘCOALA GENERALĂ NR. 17)",60,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:45:05",1845,1835,1,9,0,383,374,0,9,0,373,10,2000,1617,3,16,214,41,0,19,2,2,18,29,4,17,8
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 17 (ȘCOALA GENERALĂ ”NICHITA STĂNESCU” - ȘCOALA GENERALĂ NR. 17)",62,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:03:27",1835,1824,2,9,0,243,234,0,9,0,230,13,2000,1757,8,5,113,36,1,11,3,2,14,14,5,9,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 17 (ȘCOALA GENERALĂ ”NICHITA STĂNESCU” - ȘCOALA GENERALĂ NR. 17)",61,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:35",1866,1857,0,9,0,207,198,0,9,0,196,11,2000,1793,2,14,106,20,0,5,1,3,14,6,3,19,3
18,GALAŢI,"”ȘCOALA GIMNAZIALĂ NR. 1 BĂLENI”",232,BĂLENI,75668,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:08:22",997,944,0,3,50,436,383,0,3,50,422,14,1034,598,2,85,282,28,0,0,0,0,10,4,0,10,1
18,GALAŢI,"”ȘCOALA GIMNAZIALĂ NR. 1 BĂLENI”",231,BĂLENI,75668,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:05:29",912,875,0,2,35,419,382,0,2,35,403,16,999,580,4,71,269,26,0,2,0,3,13,6,0,7,2
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR.1 BUCEȘTI",330,IVEŞTI,76601,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:10:55",1728,1700,0,9,19,813,785,0,9,19,736,47,2000,1200,5,71,528,53,1,3,3,6,14,15,3,32,2
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1 CHIRAFTEI",348,MĂSTĂCANI,76718,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:47",1068,1038,0,13,17,495,465,0,13,17,466,29,1152,657,2,79,262,64,3,0,0,1,16,14,0,25,0
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR.1 COASTA LUPEI",362,NICOREŞTI,76807,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:01",310,301,0,9,0,179,170,0,9,0,168,11,331,152,1,74,36,47,2,0,0,0,4,3,0,1,0
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 COMUNA POIANA,JUDETUL GALATI",380,POIANA,77587,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:25:37",1078,986,1,52,39,625,535,1,52,37,604,21,1091,466,0,74,401,66,5,0,0,1,29,5,0,19,4
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1 COROD",265,COROD,75953,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:49:53",1257,1234,1,11,11,646,623,1,11,11,616,30,1200,554,4,132,418,33,0,0,0,0,9,2,0,12,6
18,GALAŢI,"SCOALA GIMNAZIALA NR 1 GHE. POALELUNGI MASTACANI",346,MĂSTĂCANI,76718,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:44",1015,990,0,11,14,456,431,0,11,14,428,28,1122,666,3,16,267,89,2,1,1,6,11,8,1,22,1
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR.1 GHIDIGENI",310,GHIDIGENI,76406,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:41:06",1722,1712,0,6,4,852,842,0,6,4,814,38,1885,1033,9,420,327,28,2,1,0,0,14,3,0,10,0
18,GALAŢI,"ŞCOALA GIMNAZIALA NR.1 GOHOR",315,GOHOR,76497,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:23:17",1401,1216,0,103,82,927,787,0,103,37,861,28,1379,490,3,143,565,111,7,3,1,2,12,2,1,6,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 GOHOR",316,GOHOR,76497,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:10:46",234,197,0,14,23,180,144,0,14,22,171,7,303,123,0,22,120,12,2,0,1,1,4,2,0,6,1
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 MATCA - CORP C",342,MATCA,76692,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:57:09",1877,1872,0,4,1,976,971,0,4,1,936,40,2060,1084,0,127,744,37,0,0,0,0,8,8,0,12,0
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 MUNTENI",353,MUNTENI,75258,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:49:47",1737,1709,1,9,18,1109,1082,0,9,18,1065,44,1941,832,13,513,457,35,3,0,1,1,31,6,0,3,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 MUNTENI - GRĂDINIȚA MUNTENI",352,MUNTENI,75258,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:21:49",1327,1292,2,14,19,796,762,1,14,19,773,23,1400,604,8,147,513,52,2,0,1,2,31,7,2,4,4
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 NĂMOLOASA",358,NĂMOLOASA,76763,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:02:46",854,785,0,9,60,490,421,0,9,60,470,20,965,475,0,17,413,22,0,0,0,2,10,4,0,2,0
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 NĂMOLOASA (GRĂDINIȚA NR. 1)",357,NĂMOLOASA,76763,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:23:56",777,701,0,11,65,474,398,0,11,65,458,16,800,326,4,38,368,26,1,0,1,0,6,4,0,9,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 PECHEA",370,PECHEA,76969,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:57:25",1206,1203,0,3,0,516,513,0,3,0,500,16,1376,860,9,109,265,45,2,1,0,2,11,18,1,33,4
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1 SAT BEREŞTI - MERIA",235,BEREŞTI-MERIA,75356,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:59",405,392,0,5,8,236,223,0,5,8,228,8,432,196,0,99,112,10,0,0,0,0,2,2,0,3,0
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1 SAT SLIVNA",240,BEREŞTI-MERIA,75356,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:36:36",512,503,0,1,8,287,278,0,1,8,270,17,564,277,2,43,203,14,0,0,1,0,6,0,0,0,1
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1(ŞCOALA GENERALA DE 8 CLASETUDOR VLADIMIRESCU MOARĂ)",409,"TUDOR VLADIMIRESCU",77313,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:06:10",771,761,1,9,0,414,405,0,9,0,403,11,831,417,1,73,153,150,0,3,1,3,5,1,0,9,4
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 SLOBOZIA CONACHI",394,"SLOBOZIA CONACHI",77180,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:42",1349,1288,0,10,51,786,725,0,10,51,763,23,1486,700,5,196,459,42,9,0,2,1,20,9,0,20,0
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 STOICANI",301,FOLTEŞTI,76282,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:45",814,812,0,1,1,416,414,0,1,1,392,24,895,479,5,73,265,15,0,1,1,1,14,6,0,7,4
18,GALAŢI,"SCOALA GIMNAZIALĂ NR.1 SUHURLUI",404,SUHURLUI,77601,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:49:20",1144,1045,0,32,67,786,687,0,32,67,648,33,1217,536,2,288,270,61,1,0,0,1,5,2,1,16,1
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1 TOFLEA",247,BRĂHĂŞEŞTI,75766,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:47:15",1652,1638,0,10,4,457,447,0,6,4,356,101,1800,1343,80,39,225,7,0,0,0,0,1,0,0,4,0
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1 TOFLEA",248,BRĂHĂŞEŞTI,75766,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:23",1233,1223,0,7,3,319,309,0,7,3,245,74,1400,1081,46,24,169,4,0,0,0,0,0,1,1,0,0
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 TOFLEA",249,BRĂHĂŞEŞTI,75766,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:07",1555,1549,0,6,0,408,402,0,6,0,317,91,1630,1222,67,28,215,4,0,0,0,0,2,1,0,0,0
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 UMBRĂREȘTI",420,UMBRĂREŞTI,77402,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:16:49",1708,1700,0,2,6,804,796,0,2,6,772,32,1870,1066,41,267,397,30,5,0,0,0,21,2,0,9,0
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 UNGURENI - SAT FRUNZEASCA",354,MUNTENI,75258,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:04:20",1022,1007,0,4,11,591,576,0,4,11,577,14,1100,507,4,118,368,43,2,0,0,2,30,2,1,4,3
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 UNGURENI - SAT UNGURENI",356,MUNTENI,75258,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:35",1070,1036,0,6,28,544,510,0,6,28,529,15,1200,656,3,126,306,49,3,0,0,0,27,6,1,7,1
18,GALAŢI,"SCOALA GIMNAZIALA NR. 2",323,INDEPENDENŢA,76585,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:40:51",1588,1572,0,6,10,924,908,0,6,10,896,28,1746,822,28,129,479,74,1,7,0,1,28,6,0,136,7
18,GALAŢI,"SCOALA GIMNAZIALĂ NR.2",255,CAVADINEŞTI,75864,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:32:04",887,812,0,35,40,575,500,0,35,40,542,27,883,314,3,151,345,17,0,0,1,1,7,1,1,13,2
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 2",335,LIEŞTI,76674,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:54:42",1342,1337,1,3,1,537,532,1,3,1,494,19,1493,980,2,212,222,40,0,1,2,1,0,6,4,0,4
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 2",336,LIEŞTI,76674,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:48:19",1360,1356,0,2,2,571,567,0,2,2,548,23,1493,922,4,282,180,49,0,3,0,3,11,4,1,8,3
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 20 (ȘCOALA GENERALĂ NR. 20 ”TRAIAN”)",44,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:59:52",1952,1926,0,6,20,782,756,0,6,20,747,35,2000,1216,3,73,413,58,5,59,4,5,22,25,2,65,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 20 (ȘCOALA GENERALĂ NR. 20 ”TRAIAN”)",45,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:25:28",1784,1767,1,6,10,107,91,0,6,10,102,5,2000,1893,0,13,50,12,0,6,1,3,6,2,0,8,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 20 (ȘCOALA GENERALĂ NR. 20 ”TRAIAN”)",46,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:24:10",2014,1964,0,28,22,614,586,0,6,22,596,18,2000,1386,12,56,284,50,2,47,4,2,21,24,9,73,12
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 22 (ȘCOALA GENERALĂ ”DIMITRIE CANTEMIR” - ȘCOALA GENERALĂ NR. 22)",69,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:20:25",1886,1879,0,7,0,661,654,0,7,0,635,26,2000,1335,5,52,352,52,1,43,4,2,33,33,2,45,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 22 (ȘCOALA GENERALĂ ”DIMITRIE CANTEMIR” - ȘCOALA GENERALĂ NR. 22)",67,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:50:23",1774,1768,1,5,0,669,664,0,5,0,643,26,2000,1331,5,42,361,74,5,34,2,7,22,37,3,36,15
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 22 (ȘCOALA GENERALĂ ”DIMITRIE CANTEMIR” - ȘCOALA GENERALĂ NR. 22)",68,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:54:09",1787,1779,2,6,0,701,695,0,6,0,687,14,2000,1299,2,61,348,66,4,65,5,3,22,33,5,62,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 24 (ȘCOALA GENERALĂ NR. 24)",47,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:43:03",1509,1491,9,9,0,605,596,0,9,0,590,15,1600,995,2,71,253,40,2,106,3,2,14,10,7,69,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 25 (ȘCOALA GENERALĂ ”PETRU RAREȘ” - ȘCOALA GENERALĂ NR. 25)",35,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:52",1455,1449,0,6,0,576,570,0,6,0,560,16,1600,1024,3,52,265,58,7,69,5,2,23,20,4,43,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 25 (ȘCOALA GENERALĂ ”PETRU RAREȘ” - ȘCOALA GENERALĂ NR. 25)",36,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:11:10",1240,1212,1,11,16,482,455,0,11,16,469,13,1601,1119,8,54,194,37,7,60,3,2,17,26,8,40,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 25 (ȘCOALA GENERALĂ ”PETRU RAREȘ” - ȘCOALA GENERALĂ NR. 25)",34,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:18:39",1660,1659,0,0,1,550,549,0,0,1,544,6,2000,1450,10,41,274,37,9,58,1,4,18,27,2,53,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GENERALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",2,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:28:17",1085,1080,0,5,0,436,431,0,5,0,427,9,1200,764,5,46,195,32,5,52,3,4,13,13,5,41,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GENERALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",1,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:53:39",1653,1633,15,4,1,459,454,0,4,1,434,25,1600,1141,5,49,190,31,2,57,5,0,16,15,5,51,8
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",5,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:56:47",1277,1265,5,6,1,490,483,0,6,1,472,18,1200,710,3,47,223,30,0,60,4,2,11,11,5,66,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",3,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:40",1182,1166,11,5,0,517,512,0,5,0,500,17,1200,683,1,60,210,32,4,79,2,6,9,11,2,74,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",4,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:42:24",1017,993,14,10,0,439,427,2,10,0,427,12,1200,761,1,59,189,26,4,65,1,2,5,18,4,50,3
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",6,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:46:11",1235,1195,35,4,1,475,470,0,4,1,460,15,1200,725,1,41,245,37,3,45,2,2,11,11,2,55,5
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",7,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:28:59",900,890,5,5,0,382,377,0,5,0,366,11,800,423,1,31,196,21,1,40,3,1,12,17,1,33,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",64,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:06:35",1840,1832,2,6,0,607,601,0,6,0,586,21,2002,1395,1,43,343,57,5,23,5,3,29,28,2,35,12
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",63,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:05:47",1827,1818,1,8,0,512,504,0,8,0,501,11,2000,1488,3,37,292,49,3,26,1,0,23,17,3,31,16
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",65,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:00:16",1872,1864,0,8,0,726,718,0,8,0,685,30,2000,1283,7,58,414,40,4,44,7,7,22,32,6,33,11
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",66,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:21:58",1819,1810,1,8,0,717,709,0,8,0,700,17,2000,1283,2,50,404,62,6,44,3,6,23,27,3,53,17
18,GALAŢI,"SCOALA GIMNAZIALA NR. 2 CHIRAFTEI",349,MĂSTĂCANI,76718,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:09:42",1023,999,0,7,17,465,441,0,7,17,441,24,1119,654,1,29,284,57,1,5,2,3,21,6,0,31,1
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.2 „SFÂNTUL STELIAN„ UMBRĂREȘTI - DEAL",426,UMBRĂREŞTI,77402,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:56:48",1006,998,1,7,0,513,506,0,7,0,483,30,1098,585,2,236,195,16,0,4,0,4,11,8,1,5,1
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 3",337,LIEŞTI,76674,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:07:04",1423,1415,1,5,2,644,637,0,5,2,615,29,1559,915,4,278,216,71,0,3,1,2,14,3,1,19,3
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",147,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:50",1279,1272,0,7,0,459,452,0,7,0,442,17,1600,1141,2,33,286,33,3,15,0,1,11,9,7,28,14
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",148,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:09:23",1267,1259,0,8,0,453,445,0,8,0,438,15,1200,747,6,36,244,33,4,20,1,1,21,20,5,37,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",145,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:35",1349,1345,0,4,0,538,534,0,4,0,524,14,1600,1062,1,33,338,42,2,16,2,2,17,25,5,34,7
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",146,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:34",1567,1560,0,7,0,496,489,0,7,0,484,12,1600,1104,8,30,311,32,2,26,4,2,13,16,3,28,9
18,GALAŢI,"SCOALA GIMNAZIALA NR. 3 MĂSTĂCANI",347,MĂSTĂCANI,76718,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:22",760,735,0,8,17,366,341,0,8,17,331,35,808,442,2,22,181,76,1,0,1,2,15,1,0,30,0
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 PECHEA",372,PECHEA,76969,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:53:01",1652,1645,1,4,2,643,637,0,4,2,613,30,1610,967,5,175,308,50,0,0,0,4,24,26,0,15,6
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",85,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:33",1562,1556,1,5,0,642,637,0,5,0,620,22,1600,958,5,57,336,62,1,41,3,3,20,20,5,54,13
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",82,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:54",1481,1474,0,6,1,549,542,0,6,1,535,14,1600,243,5,35,313,39,5,31,2,3,23,12,6,46,15
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",84,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:59:21",1653,1648,1,4,0,677,673,0,4,0,661,16,1603,925,1,63,377,59,5,44,4,2,29,24,0,39,14
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",81,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:55:29",1520,1513,0,7,0,637,630,0,7,0,609,20,1600,970,4,52,369,41,3,57,0,3,6,15,5,38,16
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",83,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:20:17",1439,1432,2,5,0,543,538,0,5,0,525,18,1600,1057,4,42,303,46,2,46,0,2,14,14,1,41,10
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 4 PECHEA",375,PECHEA,76969,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:20:22",1718,1701,0,6,11,696,679,0,6,11,633,46,1900,1204,43,105,296,60,2,2,2,3,16,79,0,23,2
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",97,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:01:26",1533,1523,7,3,0,591,588,0,3,0,581,10,1600,1009,2,41,333,47,7,47,2,1,22,18,5,47,9
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",99,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:14:46",1479,1472,1,6,0,582,576,0,6,0,564,18,1600,999,3,65,286,53,1,45,2,1,23,14,3,48,20
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",100,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:47",1297,1290,2,5,0,492,487,0,5,0,476,15,1200,709,3,49,250,19,3,50,2,3,12,18,3,53,11
