precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FLOREAN OVIDIU-IOSIF-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MOLDOVAN EMIL-RADU-PARTIDUL SOCIAL DEMOCRAT-voturi","SIGHIARTĂU ROBERT-IONATAN-PARTIDUL NAȚIONAL LIBERAL-voturi","SAS LÓRÁNT-ZOLTAN-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","SIMIONCA IONUŢ-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","TALOŞ MIRCEA-PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi"
6,BISTRIŢA-NĂSĂUD,"AUTOGARA CĂLĂTORI",74,"ORAŞ NĂSĂUD",32544,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:30",1677,1658,0,17,2,752,733,0,17,2,728,24,1850,1098,32,281,391,9,13,2
6,BISTRIŢA-NĂSĂUD,"BIBLIOTECA COMUNALĂ SATU NOU",105,CETATE,32884,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:34:41",618,602,1,7,8,439,424,0,7,8,427,12,656,217,22,191,187,2,23,2
6,BISTRIŢA-NĂSĂUD,"BIBLIOTECA ORĂȘENEASCĂ BECLEAN „LIVIU REBREANU”",59,"ORAŞ BECLEAN",32483,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:41:14",1596,1525,3,42,26,902,834,0,42,26,884,12,1700,804,26,419,343,21,62,13
6,BISTRIŢA-NĂSĂUD,"CABANA STARSILVA FIAD",295,TELCIU,35054,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:47:12",158,149,0,9,0,90,81,0,9,0,85,5,200,110,4,40,36,0,5,0
6,BISTRIŢA-NĂSĂUD,"CĂMIN CULTURAL",242,"SÂNMIHAIU DE CÂMPIE",34477,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:36:05",176,146,0,25,5,128,98,0,25,5,125,3,150,22,6,92,17,0,6,4
6,BISTRIŢA-NĂSĂUD,"CAMIN CULTURAL ”GRIGORE PLETOSU”",259,ŞIEU-MĂGHERUŞ,34690,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:29",546,538,0,3,5,287,279,0,3,5,278,9,600,313,20,144,99,6,9,0
6,BISTRIŢA-NĂSĂUD,"CĂMIN CULTURAL JOSENII BÂRGĂULUI",148,"JOSENII BÂRGĂULUI",33382,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:00",827,815,2,6,4,461,450,1,6,4,447,14,915,454,79,221,99,8,36,4
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL",212,NUŞENI,34075,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:41:20",304,273,0,9,22,179,148,0,9,22,167,12,316,137,3,68,73,16,7,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL",276,ŞINTEREAG,34903,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:34:52",250,239,1,7,3,147,137,0,7,3,143,4,250,103,4,89,47,0,2,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL",244,"SILIVAŞU DE CÂMPIE",34422,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:01",741,696,0,19,26,553,508,0,19,26,525,28,783,230,71,322,109,1,21,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL AGRIŞU DE SUS",264,ŞIEU-ODORHEI,34770,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:33:44",125,121,0,4,0,89,85,0,4,0,84,5,150,61,24,31,23,1,3,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ALBEŞTII BISTRIŢEI",140,"GALAŢII BISTRIŢEI",33275,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:09",149,143,0,6,0,89,83,0,6,0,82,7,150,61,16,49,14,0,3,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ARCALIA",258,ŞIEU-MĂGHERUŞ,34690,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:24:49",781,773,1,4,3,402,396,0,4,2,383,19,887,485,19,88,260,4,10,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ARCHIUD",286,TEACA,34985,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:13:51",426,418,1,7,0,276,269,0,7,0,267,9,450,174,10,125,115,2,12,3
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ARŞIŢA",182,"MĂGURA ILVEI",33729,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:18:14",337,318,1,0,18,236,217,1,0,18,224,12,371,135,13,166,41,0,4,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BAŢA",217,"PETRU RAREŞ",34173,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:21:42",707,689,0,6,12,436,418,0,6,12,419,16,750,315,39,118,234,9,17,2
6,BISTRIŢA-NĂSĂUD,"CAMINUL CULTURAL BEUDIU",208,NUŞENI,34075,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:07:48",460,408,2,8,42,320,270,0,8,42,309,11,500,180,6,237,62,1,3,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BIDIU",176,MATEI,33658,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:01:59",142,133,0,4,5,95,86,0,4,5,85,5,140,50,2,58,22,1,2,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BÎRLA",183,MĂRIŞELU,33765,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:02",269,266,0,2,1,197,194,0,2,1,187,10,300,103,5,120,59,1,2,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BISTRIŢA BÎRGĂULUI",85,"BISTRIŢA BÂRGĂULUI",32633,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:27:32",1374,1357,2,5,10,825,810,0,5,10,799,26,1500,675,69,504,165,2,40,19
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BLĂJENII DE JOS",274,ŞINTEREAG,34903,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:47",303,294,0,4,5,187,178,0,4,5,183,4,350,163,2,131,48,0,2,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BRĂTENI",240,"SÂNMIHAIU DE CÂMPIE",34477,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:17:50",79,55,0,22,2,67,43,0,22,2,65,2,80,13,3,48,13,0,1,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BUDURLENI",287,TEACA,34985,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:13:57",73,66,0,7,0,51,44,0,7,0,50,1,100,49,1,30,17,0,1,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL BUZA-CĂTUN",111,CHIOCHIŞ,33015,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:58:40",96,92,0,4,0,62,58,0,4,0,60,2,100,38,6,28,24,0,1,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL CHIRALEŞ",155,LECHINŢA,33435,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:28:15",393,386,0,6,1,195,188,0,6,1,189,6,440,241,22,108,53,0,5,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL CICEU-MIHĂIEŞTI",124,CICEU-MIHĂIEŞTI,179953,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:55:30",742,734,1,2,5,401,393,1,2,5,384,16,736,335,29,202,82,1,66,4
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL CICEU-POIENI",103,"CĂIANU MIC",32811,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:08:50",265,237,0,3,25,265,237,0,3,25,264,1,550,285,2,254,5,1,2,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL CIREŞOAIA",90,BRANIŞTEA,32660,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:08",1153,1096,0,12,45,825,768,0,12,45,765,51,1200,367,7,526,97,115,17,3
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL COASTA",266,ŞIEU-ODORHEI,34770,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:21:09",157,147,0,8,2,96,86,0,8,2,94,2,179,83,17,45,15,2,15,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL COLIBIȚA",88,"BISTRIŢA BÂRGĂULUI",32633,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:15:46",245,238,1,6,0,124,118,0,6,0,116,8,300,176,7,73,22,2,6,6
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL COMLOD",192,MILAŞ,33881,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:08:44",130,114,0,14,2,85,69,0,14,2,85,0,130,45,8,27,48,0,1,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL CRAINIMĂT",260,ŞIEU-MĂGHERUŞ,34690,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:02",887,884,0,3,0,447,444,0,3,0,414,33,950,503,31,115,241,3,21,3
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL DUMBRĂVENI",123,CICEU-GIURGEŞTI,32955,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:37",485,420,0,24,41,485,420,0,24,41,354,18,492,120,24,217,85,0,27,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL FELDRU",136,FELDRU,33248,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:27:35",1346,1331,1,5,9,670,656,0,5,9,655,15,1450,780,30,298,297,2,25,3
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL FELEAC",209,NUŞENI,34075,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:25:12",280,257,0,6,17,190,167,0,6,17,186,4,280,90,4,123,33,1,25,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL FÎNAŢE",308,URMENIŞ,35312,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:57:15",159,152,0,7,0,104,97,0,7,0,102,2,187,83,16,36,45,0,4,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL GALAŢII BISTRIŢEI",139,"GALAŢII BISTRIŢEI",33275,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:11:39",530,514,1,4,11,310,295,0,4,11,305,5,587,277,5,241,48,1,10,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ”GHERASIM DOMIDE” RODNA",232,RODNA,34333,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:08:43",1437,1426,1,3,7,852,841,1,3,7,818,34,1600,748,47,465,176,8,115,7
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL GLEDIN",195,MONOR,33952,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:54:30",391,363,0,9,19,294,266,0,9,19,290,4,400,106,24,137,44,0,85,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL JIMBOR",113,CHIOCHIŞ,33015,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:03:20",345,339,0,1,5,216,210,0,1,5,205,6,340,129,5,125,71,2,1,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL LIVEZILE",162,LIVEZILE,33541,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:42:18",1230,1206,3,17,4,629,607,1,17,4,610,19,1338,709,37,412,86,6,67,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL LIVIU REBREANU",76,"ORAŞ NĂSĂUD",32544,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:59",569,560,0,5,4,347,338,0,5,4,333,14,601,254,3,134,193,0,3,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL LUNCA ILVEI",168,"LUNCA ILVEI",33603,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:00",1499,1495,1,1,2,780,777,0,1,2,756,24,1622,842,43,290,353,8,61,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL LUNCA ILVEI",169,"LUNCA ILVEI",33603,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:00:03",1178,1170,3,0,5,659,654,0,0,5,645,14,1300,641,42,308,243,3,48,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL LUŞCA",77,"ORAŞ NĂSĂUD",32544,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:55:53",550,543,1,6,0,293,287,0,6,0,279,14,600,307,7,86,179,0,6,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL MĂGURA ILVEI",181,"MĂGURA ILVEI",33729,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:53",1329,1266,0,1,62,851,788,0,1,62,811,40,1450,599,97,467,218,4,22,3
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL MĂLUŢ",91,BRANIŞTEA,32660,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:40",460,451,0,3,6,315,306,0,3,6,305,10,500,185,5,168,91,1,8,32
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL MICEŞTII DE CÎMPIE",188,"MICEŞTII DE CÂMPIE",33845,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:26",260,217,0,26,17,196,153,0,26,17,175,20,250,55,10,110,38,2,12,3
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL MIREŞ",119,CHIUZA,33122,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:49:26",117,111,0,6,0,85,79,0,6,0,85,0,120,35,8,35,40,0,2,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL MOCOD",203,NIMIGEA,33989,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:19:00",486,464,1,6,15,306,285,0,6,15,292,14,500,194,10,172,90,2,18,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL MONOR",194,MONOR,33952,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:43",685,649,0,11,25,492,456,0,11,25,472,20,700,208,74,239,72,3,84,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL OCNIŢA",288,TEACA,34985,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:17:56",764,753,0,7,4,440,429,0,7,4,418,22,800,360,10,203,180,2,20,3
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ORHEIU BISTRIŢEI",106,CETATE,32884,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:48:15",722,718,0,3,1,452,448,0,3,1,437,15,788,336,28,184,205,2,17,1
6,BISTRIŢA-NĂSĂUD,"CAMINUL CULTURAL OROSFAIA",193,MILAŞ,33881,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:47:05",228,207,0,17,4,228,207,0,17,4,227,1,290,62,15,62,142,0,8,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL PINTICU",289,TEACA,34985,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:03",602,597,0,5,0,294,289,0,5,0,251,43,650,356,27,129,68,3,20,4
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL RUSU BÎRGĂULUI",151,"JOSENII BÂRGĂULUI",33382,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:27",771,764,1,5,1,417,411,0,5,1,409,8,850,433,86,176,92,11,40,4
6,BISTRIŢA-NĂSĂUD,"CAMINUL CULTURAL RUSU DE SUS",211,NUŞENI,34075,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:41:04",227,215,1,5,6,169,158,0,5,6,167,2,240,71,11,118,28,2,5,3
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL SĂLCUŢA",241,"SÂNMIHAIU DE CÂMPIE",34477,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:54",93,79,0,7,7,74,60,0,7,7,72,2,102,28,2,47,21,1,1,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL SĂRĂŢEL",261,ŞIEU-MĂGHERUŞ,34690,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:18:58",487,476,1,7,3,238,228,0,7,3,227,8,500,264,15,73,127,4,8,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL SĂSARM",121,CHIUZA,33122,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:29",569,546,1,13,9,375,353,0,13,9,343,10,575,222,23,147,149,1,18,5
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ŞIEU-MĂGHERUŞ",257,ŞIEU-MĂGHERUŞ,34690,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:02:47",995,987,0,6,2,524,516,0,6,2,503,21,1094,503,48,144,296,2,13,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ŞIEU-SFÂNTU",278,ŞINTEREAG,34903,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:35:51",406,388,1,6,11,275,257,1,6,11,270,5,400,125,3,180,55,4,28,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL SÎNGEORZU- NOU",156,LECHINŢA,33435,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:43:44",821,804,3,6,8,415,401,0,6,8,411,4,900,485,20,262,115,1,13,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL SÎNIACOB",157,LECHINŢA,33435,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:15:04",197,182,0,10,5,135,120,0,10,5,135,0,200,65,7,106,18,0,3,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL SÎNMIHAIU DE CÎMPIE",239,"SÂNMIHAIU DE CÂMPIE",34477,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:57:22",578,537,0,25,16,433,392,0,25,16,406,5,511,10,18,248,131,1,8,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ŞOIMUŞ",256,ŞIEU,34645,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:51:35",115,109,0,6,0,86,80,0,6,0,86,0,139,53,5,75,5,0,1,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ŞOPTERIU",309,URMENIŞ,35312,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:00:17",285,277,0,8,0,177,169,0,8,0,170,7,300,123,7,77,74,0,12,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ŢĂGŞORU",100,BUDEŞTI,32768,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:20:08",205,189,0,12,4,136,120,0,12,4,128,8,200,64,5,63,57,2,0,1
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL TÂRLIȘUA",279,TÂRLIŞUA,35152,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:12",1038,988,0,4,46,667,617,0,4,46,651,16,1080,413,11,383,241,1,5,10
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL TEACA",284,TEACA,34985,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:22:36",865,860,2,0,3,421,416,2,0,3,390,31,950,529,45,176,124,12,31,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL TONCIU",143,"GALAŢII BISTRIŢEI",33275,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:06:07",204,192,0,8,4,117,105,0,8,4,113,4,215,98,1,89,13,7,3,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL VERMEŞ",159,LECHINŢA,33435,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:36",737,721,0,6,10,370,354,0,6,10,359,11,800,430,19,291,37,1,11,0
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL VIILE TECII",290,TEACA,34985,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:31:52",877,860,1,7,9,424,408,0,7,9,395,29,950,526,69,190,95,4,28,9
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL VISUIA",190,"MICEŞTII DE CÂMPIE",33845,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:19:37",306,287,0,14,5,234,215,0,14,5,209,24,318,84,10,90,82,0,25,2
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL ZORENI",243,"SÂNMIHAIU DE CÂMPIE",34477,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:39:36",231,215,0,11,5,175,159,0,11,5,174,0,240,66,12,125,34,1,2,0
6,BISTRIŢA-NĂSĂUD,"CASA DE CULTURĂ ”LIVIU REBREANU”",70,"ORAŞ NĂSĂUD",32544,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:09:34",1370,1359,0,10,1,721,710,0,10,1,701,20,1550,829,21,249,403,7,19,2
6,BISTRIŢA-NĂSĂUD,"CASA DE CULTURĂ SIGMIR",53,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:21:43",961,951,3,7,0,482,475,0,7,0,473,9,1050,568,35,229,174,7,20,8
6,BISTRIŢA-NĂSĂUD,"CASA DE LOCUIT",283,TÂRLIŞUA,35152,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:19:14",173,163,0,7,3,137,127,0,7,3,133,4,200,63,1,82,45,1,2,2
6,BISTRIŢA-NĂSĂUD,"CENTRU CULTURAL MIJLOCENII BÂRGĂULUI",150,"JOSENII BÂRGĂULUI",33382,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:49:05",1360,1351,2,1,6,727,720,0,1,6,698,29,1500,773,129,291,116,60,101,1
6,BISTRIŢA-NĂSĂUD,"CENTRUL CULTURAL CATEHETIC SF. ARHIDIACON STEFAN",173,MAIERU,33621,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:11:25",1546,1540,0,0,6,960,954,0,0,6,918,34,1693,741,106,503,285,5,18,1
6,BISTRIŢA-NĂSĂUD,"CENTRUL CULTURAL MUNICIPAL GEORGE COȘBUC",1,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:34:04",1332,1301,4,21,6,641,614,0,21,6,617,24,1650,1009,33,329,189,16,40,10
6,BISTRIŢA-NĂSĂUD,"CENTRUL CULTURAL PRUNDU BÂRGĂULUI",221,"PRUNDU BÂRGĂULUI",34235,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:37:00",1552,1543,0,6,3,866,857,0,6,3,836,20,1700,844,44,636,120,4,26,6
6,BISTRIŢA-NĂSĂUD,"CENTRUL DE INFORMARE TURISTICA",214,PARVA,34155,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:58",965,945,0,0,20,616,596,0,0,20,592,20,1050,434,81,374,117,0,20,0
6,BISTRIŢA-NĂSĂUD,"CENTRUL DE INFORMARE TURISTICĂ",292,TELCIU,35054,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:40",1002,992,1,3,6,593,584,0,3,6,559,34,1100,507,59,169,204,2,118,7
6,BISTRIŢA-NĂSĂUD,"CENTRUL LOCAL DE INFORMARE TURISTICĂ",94,"BUDACU DE JOS",32704,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:24",837,824,2,3,8,571,560,0,3,8,553,18,900,329,58,370,106,4,12,3
6,BISTRIŢA-NĂSĂUD,"CENTRUL MISIONAR DE TINERET ”IOAN BUNEA” SÂNGEORZ-BĂI",83,"ORAŞ SÂNGEORZ-BĂI",32599,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:06",1490,1479,1,7,3,730,720,0,7,3,723,7,1600,870,32,228,418,2,36,7
6,BISTRIŢA-NĂSĂUD,"CLUBUL COPIILOR BECLEAN",62,"ORAŞ BECLEAN",32483,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:24:47",778,764,1,11,2,363,350,0,11,2,359,4,850,487,17,168,142,9,18,5
6,BISTRIŢA-NĂSĂUD,"CLUBUL COPIILOR BECLEAN",61,"ORAŞ BECLEAN",32483,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:07:54",727,715,1,10,1,362,351,0,10,1,353,9,800,438,24,155,131,7,28,8
6,BISTRIŢA-NĂSĂUD,"COLEGIUL NAŢIONAL ”ANDREI MUREŞANU”",23,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:58:40",1304,1281,0,21,2,596,575,0,21,0,575,8,1400,817,27,316,175,14,35,8
6,BISTRIŢA-NĂSĂUD,"COLEGIUL NAŢIONAL LIVIU REBREANU",26,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:03:59",1274,1264,3,7,0,533,526,0,7,0,528,5,1333,800,32,264,183,17,27,5
6,BISTRIŢA-NĂSĂUD,"COLEGIUL NAȚIONAL LIVIU REBREANU",25,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:28",1006,995,0,10,1,417,406,0,10,1,412,5,1101,684,25,216,131,8,25,7
6,BISTRIŢA-NĂSĂUD,"COLEGIUL NAŢIONAL ”LIVIU REBREANU”, ŞCOALA PRIMARĂ",27,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:15:49",1211,1203,2,6,0,527,521,0,6,0,513,10,1316,767,25,234,205,6,38,5
6,BISTRIŢA-NĂSĂUD,"COLEGIUL TEHNIC ”INFOEL”",47,"MUNICIPIUL BISTRIŢA",32394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:13:58",1866,1835,16,14,1,836,820,1,14,1,821,15,2050,1214,31,418,291,12,57,12
6,BISTRIŢA-NĂSĂUD,"CONTAINERE MODULARE AMPLASATE ÎN CURTEA CĂMINULUI CULTURAL BRETEA",265,ŞIEU-ODORHEI,34770,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:07:21",115,98,0,9,8,87,70,0,9,8,82,5,150,63,2,57,12,6,4,1
